server,payload_size,rtt_min,rtt_max,rtt_avg,rtt_std
paris.testdebit.info,1040,54.744,108.616,78.99,23.69
paris.testdebit.info,1050,52.738,79.602,68.59,9.81
paris.testdebit.info,1060,44.299,105.26,72.925,21.858
paris.testdebit.info,1070,47.444,101.542,66.723,20.899
paris.testdebit.info,1080,50.311,116.347,67.603,28.154
paris.testdebit.info,1090,55.546,109.364,78.738,19.465
paris.testdebit.info,1100,69.286,115.777,90.526,19.024
paris.testdebit.info,1110,51.882,103.933,68.616,20.916
paris.testdebit.info,1120,48.729,119.096,75.115,28.224
paris.testdebit.info,1130,58.606,89.1,72.016,13.603
paris.testdebit.info,1140,47.428,65.359,55.508,7.636
paris.testdebit.info,1150,57.508,84.49,70.003,12.154
paris.testdebit.info,1160,50.411,101.166,72.067,19.412
paris.testdebit.info,1170,47.774,91.17,63.032,17.125
paris.testdebit.info,1180,50.298,72.532,57.803,8.666
paris.testdebit.info,1190,59.584,98.25,73.486,15.043
paris.testdebit.info,1200,51.499,107.278,74.654,20.312
paris.testdebit.info,1210,68.653,110.905,83.992,16.071
paris.testdebit.info,1220,44.361,97.839,63.846,20.572
paris.testdebit.info,1230,45.583,73.438,60.79,12.173
paris.testdebit.info,1240,68.868,108.392,81.422,15.807
paris.testdebit.info,1250,61.355,68.74,63.801,2.893
paris.testdebit.info,1260,56.532,78.448,64.834,8.482
paris.testdebit.info,1270,43.63,84.488,58.864,15.431
paris.testdebit.info,1280,57.957,69.858,62.472,4.525
paris.testdebit.info,1290,46.245,99.635,68.816,19.715
paris.testdebit.info,1300,56.684,109.516,85.543,23.291
paris.testdebit.info,1310,51.292,72.627,63.965,8.008
paris.testdebit.info,1320,83.264,88.589,85.998,1.925
paris.testdebit.info,1330,53.223,98.298,70.212,17.11
paris.testdebit.info,1340,48.196,120.865,74.736,28.489
paris.testdebit.info,1350,46.746,81.612,62.346,12.533
paris.testdebit.info,1360,51.673,70.574,58.067,7.546
paris.testdebit.info,1370,43.267,60.806,49.488,6.784
paris.testdebit.info,1380,53.428,63.416,58.982,4.15
paris.testdebit.info,1390,60.344,83.426,71.527,10.532
paris.testdebit.info,1400,43.499,69.542,56.447,9.237
paris.testdebit.info,1410,50.394,60.715,54.848,3.73
paris.testdebit.info,1420,49.588,52.5,51.204,1.063
paris.testdebit.info,1430,58.444,72.119,62.517,5.571
paris.testdebit.info,1440,49.882,74.178,57.706,9.871
paris.testdebit.info,1450,62.267,121.133,88.779,21.527
paris.testdebit.info,1460,59.433,82.196,68.147,8.965
paris.testdebit.info,1470,53.965,111.197,73.475,22.474
lyon.testdebit.info,20,42.582,119.655,73.544,29.943
lyon.testdebit.info,30,41.434,70.483,54.005,10.618
lyon.testdebit.info,40,35.617,43.642,40.787,3.066
lyon.testdebit.info,50,35.445,77.423,58.242,16.068
lyon.testdebit.info,60,36.429,49.586,41.308,5.117
lyon.testdebit.info,70,41.544,54.577,45.665,5.319
lyon.testdebit.info,80,36.851,101.694,62.259,24.721
lyon.testdebit.info,90,44.646,107.728,73.213,22.523
lyon.testdebit.info,100,57.287,101.75,71.501,18.157
lyon.testdebit.info,110,38.727,57.704,45.893,7.166
lyon.testdebit.info,120,35.943,72.553,50.14,13.688
lyon.testdebit.info,130,42.353,59.429,49.081,6.945
lyon.testdebit.info,140,35.651,91.324,54.255,22.376
lyon.testdebit.info,150,42.531,65.112,52.177,9.528
lyon.testdebit.info,160,42.208,114.774,65.342,28.878
lyon.testdebit.info,170,41.849,66.535,55.227,9.031
lyon.testdebit.info,180,70.811,119.283,85.547,19.756
lyon.testdebit.info,190,42.166,109.826,61.433,28.028
lyon.testdebit.info,200,41.394,56.486,47.506,6.049
lyon.testdebit.info,210,47.469,52.597,49.727,1.897
lyon.testdebit.info,220,49.737,111.927,72.78,24.073
lyon.testdebit.info,230,47.131,85.741,75.104,16.171
lyon.testdebit.info,240,50.866,72.552,65.212,8.453
lyon.testdebit.info,250,50.674,157.884,93.519,40.009
lyon.testdebit.info,260,49.756,166.006,88.988,47.166
lyon.testdebit.info,270,58.59,80.387,69.721,7.864
lyon.testdebit.info,280,43.614,73.619,55.702,11.143
lyon.testdebit.info,290,47.537,99.015,69.389,18.627
lyon.testdebit.info,300,51.614,70.052,60.172,7.133
lyon.testdebit.info,310,51.201,82.563,62.72,12.14
lyon.testdebit.info,320,38.986,48.674,43.027,3.908
lyon.testdebit.info,330,48.408,60.495,54.429,5.214
lyon.testdebit.info,340,42.443,56.635,50.794,6.07
lyon.testdebit.info,350,52.106,80.327,65.125,10.732
lyon.testdebit.info,360,50.567,197.362,95.008,59.988
lyon.testdebit.info,370,68.156,118.092,86.079,19.895
lyon.testdebit.info,380,49.574,73.399,62.838,10.444
lyon.testdebit.info,390,52.458,64.422,58.735,4.94
lyon.testdebit.info,400,42.484,82.043,59.6,15.416
lyon.testdebit.info,410,42.592,84.018,55.885,16.814
lyon.testdebit.info,420,41.386,67.365,54.443,9.322
lyon.testdebit.info,430,40.481,47.398,44.572,2.817
lyon.testdebit.info,440,44.234,73.589,53.934,11.527
lyon.testdebit.info,450,42.237,50.796,47.705,3.335
lyon.testdebit.info,460,49.381,60.74,54.566,4.072
lyon.testdebit.info,470,46.601,57.563,51.235,4.026
lyon.testdebit.info,480,43.502,110.571,76.084,23.804
lyon.testdebit.info,490,62.478,110.963,78.73,18.947
lyon.testdebit.info,500,46.647,86.304,66.292,15.007
lyon.testdebit.info,510,64.483,69.529,66.773,1.887
lyon.testdebit.info,520,42.302,74.759,60.395,13.014
lyon.testdebit.info,530,46.23,103.371,66.95,21.91
lyon.testdebit.info,540,49.488,72.119,59.204,9.575
lyon.testdebit.info,550,77.975,201.497,122.882,47.667
lyon.testdebit.info,560,43.114,71.932,62.589,11.404
lyon.testdebit.info,570,45.141,63.831,53.782,7.083
lyon.testdebit.info,580,54.476,60.74,58.285,2.358
lyon.testdebit.info,590,50.518,64.427,56.484,5.198
lyon.testdebit.info,600,43.596,48.49,45.491,1.884
lyon.testdebit.info,610,42.771,47.352,45.202,2.109
lyon.testdebit.info,620,45.636,57.401,49.571,4.771
lyon.testdebit.info,630,49.459,60.461,55.413,4.692
lyon.testdebit.info,640,51.112,101.851,68.203,19.933
lyon.testdebit.info,650,50.444,69.385,57.712,7.09
lyon.testdebit.info,660,44.858,71.946,57.5,9.661
lyon.testdebit.info,670,51.811,101.657,65.335,20.991
lyon.testdebit.info,680,53.73,145.051,91.756,38.762
lyon.testdebit.info,690,74.137,156.851,105.821,30.803
lyon.testdebit.info,700,47.632,115.791,86.831,28.23
lyon.testdebit.info,710,45.385,102.79,75.997,25.505
lyon.testdebit.info,720,54.348,110.895,76.716,20.878
lyon.testdebit.info,730,53.898,84.206,68.6,14.299
lyon.testdebit.info,740,54.324,107.808,80.33,20.735
lyon.testdebit.info,750,56.3,109.833,85.493,23.653
lyon.testdebit.info,760,56.378,71.283,62.711,5.792
lyon.testdebit.info,770,42.451,58.247,49.012,6.146
lyon.testdebit.info,780,42.664,62.215,54.265,8.146
lyon.testdebit.info,790,42.748,60.344,50.866,6.494
lyon.testdebit.info,800,47.562,82.489,65.299,15.304
lyon.testdebit.info,810,73.095,111.931,90.548,13.895
lyon.testdebit.info,820,49.514,92.347,77.969,16.813
lyon.testdebit.info,830,41.763,116.773,71.615,28.64
lyon.testdebit.info,840,47.59,100.821,62.646,22.086
lyon.testdebit.info,850,42.67,88.194,69.095,17.033
lyon.testdebit.info,860,43.415,58.522,50.103,6.132
lyon.testdebit.info,870,43.584,44.524,44.054,0.423
lyon.testdebit.info,880,45.557,62.062,54.902,5.96
lyon.testdebit.info,890,42.437,58.417,50.652,5.753
lyon.testdebit.info,900,49.124,179.15,86.996,53.387
lyon.testdebit.info,910,43.5,58.696,50.078,5.738
lyon.testdebit.info,920,42.53,117.912,65.317,30.961
lyon.testdebit.info,930,42.437,52.624,45.781,4.031
lyon.testdebit.info,940,44.349,56.013,51.828,4.488
lyon.testdebit.info,950,49.092,57.499,52.447,3.176
lyon.testdebit.info,960,48.552,62.381,53.507,5.309
lyon.testdebit.info,970,47.712,58.674,53.913,3.987
lyon.testdebit.info,980,48.274,56.553,52.918,3.692
lyon.testdebit.info,990,43.61,61.343,51.032,7.021
lyon.testdebit.info,1000,50.734,90.44,63.771,15.674
lyon.testdebit.info,1010,47.343,66.39,59.985,7.656
lyon.testdebit.info,1020,51.633,106.909,74.886,20.082
lyon.testdebit.info,1030,41.501,68.87,52.853,9.967
lyon.testdebit.info,1040,48.425,58.229,52.42,4.18
lyon.testdebit.info,1050,43.648,75.807,60.33,13.957
lyon.testdebit.info,1060,50.259,55.745,53.174,2.414
lyon.testdebit.info,1070,52.469,109.657,77.499,21.396
lyon.testdebit.info,1080,42.699,62.218,54.817,7.752
lyon.testdebit.info,1090,48.643,84.45,63.203,14.255
lyon.testdebit.info,1100,66.448,140.62,102.513,26.264
lyon.testdebit.info,1110,68.627,107.8,80.27,15.966
lyon.testdebit.info,1120,50.593,110.171,85.891,24.57
lyon.testdebit.info,1130,58.176,110.063,76.968,19.728
lyon.testdebit.info,1140,54.798,78.503,63.623,9.026
lyon.testdebit.info,1150,56.472,105.939,70.251,20.643
lyon.testdebit.info,1160,57.102,112.816,79.196,21.762
lyon.testdebit.info,1170,45.383,110.947,71.563,24.531
lyon.testdebit.info,1180,55.347,200.796,119.598,54.401
lyon.testdebit.info,1190,47.515,73.071,59.225,10.555
lyon.testdebit.info,1200,43.475,95.479,61.512,20.089
lyon.testdebit.info,1210,42.489,71.673,52.797,11.187
lyon.testdebit.info,1220,42.912,52.566,47.127,3.738
lyon.testdebit.info,1230,44.462,70.958,58.994,9.62
lyon.testdebit.info,1240,48.503,52.662,51.279,1.655
lyon.testdebit.info,1250,42.372,55.205,49.627,4.657
lyon.testdebit.info,1260,45.595,66.371,51.448,8.651
lyon.testdebit.info,1270,48.757,64.622,55.624,5.892
lyon.testdebit.info,1280,50.577,80.483,60.473,11.869
lyon.testdebit.info,1290,48.383,80.679,61.059,12.961
lyon.testdebit.info,1300,44.001,68.418,54.308,10.487
lyon.testdebit.info,1310,42.289,62.542,47.642,8.607
lyon.testdebit.info,1320,42.632,65.444,52.067,9.455
lyon.testdebit.info,1330,43.4,90.95,57.618,19.579
lyon.testdebit.info,1340,59.524,115.559,77.13,22.733
lyon.testdebit.info,1350,60.056,99.592,77.873,14.301
lyon.testdebit.info,1360,43.604,81.445,61.235,14.737
lyon.testdebit.info,1370,49.755,61.554,54.627,4.544
lyon.testdebit.info,1380,42.698,111.81,70.329,25.845
lyon.testdebit.info,1390,50.898,76.605,61.073,10.681
lyon.testdebit.info,1400,53.524,68.981,59.887,6.301
lyon.testdebit.info,1410,50.245,71.98,61.148,10.626
lyon.testdebit.info,1420,56.227,63.557,59.227,3.033
lyon.testdebit.info,1430,56.419,82.771,68.826,12.341
lyon.testdebit.info,1440,50.286,87.973,70.359,14.639
lyon.testdebit.info,1450,49.394,91.854,66.355,17.507
lyon.testdebit.info,1460,59.956,141.247,107.084,33.226
lyon.testdebit.info,1470,111.548,276.478,165.836,65.49
aix-marseille.testdebit.info,20,45.608,57.135,52.327,4.192
aix-marseille.testdebit.info,30,39.267,53.469,47.529,5.203
aix-marseille.testdebit.info,40,45.649,79.449,55.818,13.735
aix-marseille.testdebit.info,50,46.749,102.544,62.886,22.97
aix-marseille.testdebit.info,60,57.564,116.793,81.639,21.689
aix-marseille.testdebit.info,70,47.266,58.533,52.972,4.742
aix-marseille.testdebit.info,80,51.986,57.191,55.285,1.967
aix-marseille.testdebit.info,90,43.8,75.838,58.622,12.288
aix-marseille.testdebit.info,100,51.468,113.695,73.298,24.439
aix-marseille.testdebit.info,110,45.903,61.551,56.207,6.063
aix-marseille.testdebit.info,120,54.965,122.038,93.489,28.343
aix-marseille.testdebit.info,130,52.715,110.845,76.162,21.328
aix-marseille.testdebit.info,140,50.5,84.545,67.391,16.045
aix-marseille.testdebit.info,150,55.548,97.942,71.861,17.153
aix-marseille.testdebit.info,160,48.495,76.705,57.855,11.095
aix-marseille.testdebit.info,170,54.539,104.681,75.22,20.42
aix-marseille.testdebit.info,180,44.966,81.898,64.225,13.439
aix-marseille.testdebit.info,190,49.351,118.064,68.166,28.839
aix-marseille.testdebit.info,200,53.561,106.567,73.243,19.954
aix-marseille.testdebit.info,210,53.747,112.898,78.178,21.539
aix-marseille.testdebit.info,220,56.688,82.068,67.75,9.687
aix-marseille.testdebit.info,230,45.035,63.473,53.882,6.952
aix-marseille.testdebit.info,240,39.446,118.54,72.807,29.52
aix-marseille.testdebit.info,250,46.43,74.649,58.438,10.261
aix-marseille.testdebit.info,260,47.223,128.649,78.731,30.959
aix-marseille.testdebit.info,270,58.441,114.516,80.044,21.145
aix-marseille.testdebit.info,280,53.545,110.511,72.799,22.165
aix-marseille.testdebit.info,290,42.811,108.036,71.519,24.215
aix-marseille.testdebit.info,300,50.802,70.861,57.149,8.153
aix-marseille.testdebit.info,310,50.927,70.469,63.365,7.634
aix-marseille.testdebit.info,320,51.529,68.82,59.601,8.072
aix-marseille.testdebit.info,330,52.587,65.826,59.991,4.807
aix-marseille.testdebit.info,340,46.079,64.473,53.785,6.679
aix-marseille.testdebit.info,350,50.503,94.386,65.77,16.977
aix-marseille.testdebit.info,360,52.077,98.739,66.338,18.932
aix-marseille.testdebit.info,370,55.514,77.619,66.456,10.574
aix-marseille.testdebit.info,380,47.732,63.659,55.358,5.883
aix-marseille.testdebit.info,390,46.839,58.442,51.449,4.32
aix-marseille.testdebit.info,400,55.719,109.88,85.004,23.534
aix-marseille.testdebit.info,410,57.225,91.644,68.453,13.637
aix-marseille.testdebit.info,420,52.118,118.813,90.572,26.689
aix-marseille.testdebit.info,430,48.465,132.991,83.64,33.231
aix-marseille.testdebit.info,440,52.47,78.533,63.069,10.75
aix-marseille.testdebit.info,450,53.502,70.452,62.641,7.025
aix-marseille.testdebit.info,460,39.457,56.38,50.236,6.451
aix-marseille.testdebit.info,470,47.445,99.721,62.058,21.798
aix-marseille.testdebit.info,480,44.589,56.451,50.03,4.742
aix-marseille.testdebit.info,490,47.637,86.641,64.031,15.442
aix-marseille.testdebit.info,500,49.556,92.195,61.547,17.735
aix-marseille.testdebit.info,510,50.553,91.571,64.521,15.911
aix-marseille.testdebit.info,520,49.904,105.69,70.076,21.758
aix-marseille.testdebit.info,530,65.415,88.934,74.371,8.811
aix-marseille.testdebit.info,540,51.613,76.549,58.522,10.426
aix-marseille.testdebit.info,550,53.839,81.327,68.573,11.321
aix-marseille.testdebit.info,560,48.325,72.489,62.687,9.462
aix-marseille.testdebit.info,570,50.547,92.561,70.034,16.17
aix-marseille.testdebit.info,580,58.189,124.975,87.706,24.204
aix-marseille.testdebit.info,590,52.232,70.522,59.398,7.294
aix-marseille.testdebit.info,600,60.472,87.701,69.623,10.662
aix-marseille.testdebit.info,610,52.493,79.023,70.524,10.738
aix-marseille.testdebit.info,620,45.263,138.983,73.807,37.886
aix-marseille.testdebit.info,630,44.562,60.322,54.313,6.107
aix-marseille.testdebit.info,640,48.927,71.551,57.658,8.585
aix-marseille.testdebit.info,650,59.528,67.875,63.827,3.514
aix-marseille.testdebit.info,660,48.664,90.537,64.204,15.903
aix-marseille.testdebit.info,670,53.805,80.529,63.657,10.225
aix-marseille.testdebit.info,680,52.669,63.643,58.825,3.978
aix-marseille.testdebit.info,690,51.591,58.749,55.139,3.103
aix-marseille.testdebit.info,700,45.494,52.8,47.568,3.044
aix-marseille.testdebit.info,710,45.603,64.631,52.024,7.764
aix-marseille.testdebit.info,720,46.571,202.311,91.006,64.422
aix-marseille.testdebit.info,730,50.646,68.606,57.223,6.889
aix-marseille.testdebit.info,740,44.639,57.189,50.212,4.981
aix-marseille.testdebit.info,750,52.593,88.62,69.281,12.855
aix-marseille.testdebit.info,760,44.687,60.031,53.764,6.111
aix-marseille.testdebit.info,770,53.468,95.542,67.794,16.405
aix-marseille.testdebit.info,780,59.516,111.103,78.037,19.671
aix-marseille.testdebit.info,790,51.963,120.747,78.487,26.027
aix-marseille.testdebit.info,800,59.538,72.527,63.806,5.147
aix-marseille.testdebit.info,810,48.448,100.629,66.763,21.082
aix-marseille.testdebit.info,820,44.5,61.494,53.862,6.291
aix-marseille.testdebit.info,830,47.696,62.504,56.43,5.978
aix-marseille.testdebit.info,840,57.617,74.616,62.082,7.244
aix-marseille.testdebit.info,850,49.858,56.542,52.812,2.637
aix-marseille.testdebit.info,860,45.506,102.142,66.946,21.202
aix-marseille.testdebit.info,870,54.538,67.204,58.996,5.15
aix-marseille.testdebit.info,880,54.677,83.937,63.885,11.712
aix-marseille.testdebit.info,890,50.513,75.514,59.968,9.665
aix-marseille.testdebit.info,900,51.975,112.288,73.503,23.191
aix-marseille.testdebit.info,910,48.656,70.866,55.912,8.752
aix-marseille.testdebit.info,920,56.558,87.891,68.007,12.473
aix-marseille.testdebit.info,930,53.569,130.65,78.758,30.63
aix-marseille.testdebit.info,940,51.588,55.699,53.781,1.757
aix-marseille.testdebit.info,950,45.957,77.632,56.079,12.586
aix-marseille.testdebit.info,960,48.362,54.541,51.554,2.188
aix-marseille.testdebit.info,970,45.72,69.932,54.687,9.564
aix-marseille.testdebit.info,980,46.269,73.362,56.702,11.171
aix-marseille.testdebit.info,990,53.729,80.735,62.432,10.882
aix-marseille.testdebit.info,1000,57.472,98.637,71.698,15.89
aix-marseille.testdebit.info,1010,45.498,62.543,55.728,6.612
aix-marseille.testdebit.info,1020,49.63,54.976,52.405,1.955
aix-marseille.testdebit.info,1030,52.452,66.784,59.624,5.127
aix-marseille.testdebit.info,1040,53.989,108.822,74.585,20.855
aix-marseille.testdebit.info,1050,57.26,108.547,74.169,20.14
aix-marseille.testdebit.info,1060,52.741,116.768,75.373,26.049
aix-marseille.testdebit.info,1070,53.491,92.003,73.258,18.687
aix-marseille.testdebit.info,1080,52.47,108.873,93.777,23.863
aix-marseille.testdebit.info,1090,74.382,92.508,79.659,7.505
aix-marseille.testdebit.info,1100,52.657,107.519,78.684,22.406
aix-marseille.testdebit.info,1110,59.135,91.306,70.421,13.049
aix-marseille.testdebit.info,1120,58.731,146.11,99.445,31.215
aix-marseille.testdebit.info,1130,72.373,156.022,108.63,30.444
aix-marseille.testdebit.info,1140,78.411,131.267,104.903,24.761
aix-marseille.testdebit.info,1150,56.91,96.907,85.311,16.459
aix-marseille.testdebit.info,1160,62.393,116.838,79.132,21.929
aix-marseille.testdebit.info,1170,46.296,102.443,65.21,22.585
aix-marseille.testdebit.info,1180,52.717,104.742,79.451,20.765
aix-marseille.testdebit.info,1190,51.181,77.513,63.342,11.259
aix-marseille.testdebit.info,1200,51.257,333.678,125.915,120.015
aix-marseille.testdebit.info,1210,45.611,70.572,57.788,8.929
aix-marseille.testdebit.info,1220,50.998,62.957,58.539,4.527
aix-marseille.testdebit.info,1230,47.74,81.767,64.862,12.583
aix-marseille.testdebit.info,1240,46.12,135.615,70.428,37.67
aix-marseille.testdebit.info,1250,47.749,117.044,68.358,28.242
aix-marseille.testdebit.info,1260,46.581,75.348,58.007,10.887
aix-marseille.testdebit.info,1270,55.477,190.608,93.335,56.372
aix-marseille.testdebit.info,1280,63.329,102.71,83.223,19.282
aix-marseille.testdebit.info,1290,51.498,70.825,62.648,7.641
aix-marseille.testdebit.info,1300,52.662,98.148,71.057,16.705
aix-marseille.testdebit.info,1310,70.532,111.048,83.176,16.363
aix-marseille.testdebit.info,1320,53.504,83.551,64.063,11.713
aix-marseille.testdebit.info,1330,49.698,70.003,59.668,8.19
aix-marseille.testdebit.info,1340,46.35,63.631,54.574,6.14
aix-marseille.testdebit.info,1350,53.921,153.97,85.445,40.738
aix-marseille.testdebit.info,1360,53.222,80.646,62.903,10.806
aix-marseille.testdebit.info,1370,46.564,66.522,58.052,7.215
aix-marseille.testdebit.info,1380,45.19,60.326,53.393,5.534
aix-marseille.testdebit.info,1390,59.171,78.512,65.748,7.506
aix-marseille.testdebit.info,1400,46.445,70.626,55.887,9.842
aix-marseille.testdebit.info,1410,45.522,61.453,54.428,5.867
aix-marseille.testdebit.info,1420,45.728,110.376,66.649,26.301
aix-marseille.testdebit.info,1430,46.775,56.743,52.991,3.928
aix-marseille.testdebit.info,1440,46.311,150.96,74.979,43.959
aix-marseille.testdebit.info,1450,49.535,128.228,71.464,32.83
aix-marseille.testdebit.info,1460,50.098,77.077,61.554,10.003
aix-marseille.testdebit.info,1470,49.667,70.132,57.973,8.572
1.1.1.1,20,20.784,37.065,30.801,6.232
1.1.1.1,30,26.777,40.581,34.207,4.952
1.1.1.1,40,19.771,40.637,30.605,7.846
1.1.1.1,50,20.744,34.789,28.222,5.436
1.1.1.1,60,26.032,34.428,30.213,3.428
1.1.1.1,70,28.914,38.866,34.657,3.82
1.1.1.1,80,34.837,45.574,40.566,4.258
1.1.1.1,90,25.653,27.766,26.675,0.748
1.1.1.1,100,20.618,25.679,22.424,1.93
1.1.1.1,110,20.704,25.851,23.94,2.07
1.1.1.1,120,20.758,38.703,30.205,6.496
1.1.1.1,130,18.742,38.711,32.23,7.908
1.1.1.1,140,24.606,37.89,28.971,5.258
1.1.1.1,150,24.833,45.719,32.448,7.936
1.1.1.1,160,35.725,36.718,36.194,0.456
1.1.1.1,170,24.732,32.876,29.541,3.44
1.1.1.1,180,27.67,39.839,32.776,4.63
1.1.1.1,190,23.653,29.695,26.213,2.185
1.1.1.1,200,21.742,24.707,23.16,1.076
1.1.1.1,210,19.752,24.575,22.479,1.734
1.1.1.1,220,23.637,38.599,27.674,6.324
1.1.1.1,230,20.672,32.572,27.919,4.549
1.1.1.1,240,28.924,34.666,31.474,2.108
1.1.1.1,250,29.636,43.811,39.678,5.847
1.1.1.1,260,26.585,36.678,31.936,4.034
1.1.1.1,270,28.838,46.643,36.168,7.043
1.1.1.1,280,26.725,36.83,32.299,3.898
1.1.1.1,290,28.772,40.768,33.703,4.871
1.1.1.1,300,32.422,40.603,37.587,3.152
1.1.1.1,310,25.836,34.636,29.985,3.196
1.1.1.1,320,28.844,35.769,31.533,2.569
1.1.1.1,330,28.602,53.531,36.183,10.081
1.1.1.1,340,28.555,55.595,39.943,10.026
1.1.1.1,350,26.743,51.618,36.515,9.428
1.1.1.1,360,29.65,35.797,32.695,2.281
1.1.1.1,370,33.681,59.627,44.204,9.597
1.1.1.1,380,34.702,48.756,40.461,5.142
1.1.1.1,390,40.77,45.625,42.699,1.821
1.1.1.1,400,34.64,43.755,38.758,3.391
1.1.1.1,410,25.67,34.204,30.081,3.465
1.1.1.1,420,32.647,67.684,46.762,12.849
1.1.1.1,430,28.692,46.659,35.752,6.667
1.1.1.1,440,32.506,39.615,36.654,2.606
1.1.1.1,450,36.709,42.741,40.439,2.476
1.1.1.1,460,19.68,44.769,33.219,8.93
1.1.1.1,470,35.641,41.938,38.032,2.381
1.1.1.1,480,32.722,42.653,37.689,3.762
1.1.1.1,490,26.758,42.781,35.981,6.619
1.1.1.1,500,29.794,42.589,36.304,5.965
1.1.1.1,510,30.655,43.639,35.194,5.107
1.1.1.1,520,26.412,34.517,28.831,3.329
1.1.1.1,530,29.643,38.598,32.998,3.359
1.1.1.1,540,31.823,40.492,36.552,3.095
1.1.1.1,550,34.706,59.8,45.483,9.325
1.1.1.1,560,31.409,49.838,38.206,7.071
1.1.1.1,570,31.645,49.958,40.779,7.805
1.1.1.1,580,36.39,59.648,46.529,8.377
1.1.1.1,590,29.675,45.833,38.733,6.776
1.1.1.1,600,39.691,79.617,54.569,15.953
1.1.1.1,610,29.319,45.702,36.29,5.922
1.1.1.1,620,35.649,75.648,47.675,16.298
1.1.1.1,630,28.613,45.705,39.161,6.375
1.1.1.1,640,30.559,62.798,40.485,13.015
1.1.1.1,650,32.724,49.968,41.797,6.135
1.1.1.1,660,33.7,54.778,45.755,8.326
1.1.1.1,670,40.741,52.705,44.209,4.961
1.1.1.1,680,39.012,55.77,47.817,6.767
1.1.1.1,690,31.578,45.586,38.455,5.471
1.1.1.1,700,34.871,46.982,40.83,4.515
1.1.1.1,710,35.358,46.614,39.583,4.545
1.1.1.1,720,26.666,40.842,34.574,5.081
1.1.1.1,730,40.7,55.763,45.958,5.79
1.1.1.1,740,34.654,52.903,45.706,7.616
1.1.1.1,750,46.834,55.677,50.499,3.218
1.1.1.1,760,33.582,44.696,39.183,3.944
1.1.1.1,770,30.667,42.715,37.153,4.73
1.1.1.1,780,30.679,42.798,38.954,4.834
1.1.1.1,790,27.806,59.886,39.443,12.306
1.1.1.1,800,31.658,57.702,40.706,10.628
1.1.1.1,810,31.773,43.774,36.29,4.75
1.1.1.1,820,41.567,68.893,54.79,10.211
1.1.1.1,830,25.813,57.72,41.736,11.281
1.1.1.1,840,25.824,34.567,30.483,3.849
1.1.1.1,850,28.625,40.517,34.836,4.355
1.1.1.1,860,31.55,53.618,45.308,8.273
1.1.1.1,870,38.612,44.861,41.205,2.272
1.1.1.1,880,29.661,43.64,37.723,5.475
1.1.1.1,890,32.648,43.943,36.665,4.335
1.1.1.1,900,36.294,48.984,40.662,4.96
1.1.1.1,910,27.447,42.548,34.302,6.447
1.1.1.1,920,26.757,49.947,38.955,8.252
1.1.1.1,930,27.931,42.562,37.438,5.804
1.1.1.1,940,26.833,48.816,41.295,8.624
1.1.1.1,950,30.862,35.751,33.718,2.023
1.1.1.1,960,32.728,67.746,46.638,13.398
1.1.1.1,970,27.57,40.245,35.605,4.921
1.1.1.1,980,32.642,36.638,34.655,1.575
1.1.1.1,990,31.95,39.684,35.068,2.867
1.1.1.1,1000,32.746,46.671,37.157,5.59
1.1.1.1,1010,32.787,55.746,40.633,8.907
1.1.1.1,1020,25.753,32.574,28.451,2.626
1.1.1.1,1030,26.779,36.763,30.47,3.889
1.1.1.1,1040,26.608,56.814,36.17,12.355
1.1.1.1,1050,28.663,56.668,45.408,10.755
1.1.1.1,1060,33.708,49.818,39.042,6.321
1.1.1.1,1070,34.874,39.775,36.728,1.861
1.1.1.1,1080,33.451,41.737,37.651,3.231
1.1.1.1,1090,26.705,50.782,42.731,9.793
1.1.1.1,1100,32.597,36.688,33.682,1.736
1.1.1.1,1110,29.677,36.743,32.432,2.726
1.1.1.1,1120,32.762,50.442,37.877,7.282
1.1.1.1,1130,27.883,37.626,33.75,3.585
1.1.1.1,1140,31.831,40.736,36.247,3.326
1.1.1.1,1150,33.384,50.788,41.688,7.714
1.1.1.1,1160,29.86,51.427,36.745,8.609
1.1.1.1,1170,30.612,48.872,38.889,7.324
1.1.1.1,1180,31.75,51.718,39.641,7.542
1.1.1.1,1190,31.543,39.631,35.656,2.96
1.1.1.1,1200,26.583,42.756,35.102,5.758
1.1.1.1,1210,37.588,64.898,45.972,11.018
1.1.1.1,1220,29.544,47.741,37.948,8.374
1.1.1.1,1230,35.719,41.904,38.811,2.581
1.1.1.1,1240,35.429,51.792,42.694,5.857
1.1.1.1,1250,33.151,57.693,41.809,9.7
1.1.1.1,1260,32.706,61.989,43.315,11.526
1.1.1.1,1270,29.594,232.768,82.866,86.571
1.1.1.1,1280,33.891,48.833,41.971,6.796
1.1.1.1,1290,32.508,41.731,37.145,4.562
1.1.1.1,1300,30.02,61.772,40.282,12.571
1.1.1.1,1310,34.626,59.109,47.328,11.114
1.1.1.1,1320,34.691,52.715,41.2,6.995
1.1.1.1,1330,39.787,47.656,44.7,3.036
1.1.1.1,1340,35.727,50.771,40.99,6.116
1.1.1.1,1350,38.877,48.307,42.928,3.81
1.1.1.1,1360,34.706,61.701,48.007,12.385
1.1.1.1,1370,32.6,53.873,41.046,7.97
1.1.1.1,1380,29.59,51.692,36.678,9.015
1.1.1.1,1390,28.724,45.676,35.432,6.296
1.1.1.1,1400,32.59,67.02,50.041,13.026
1.1.1.1,1410,48.524,63.621,56.617,6.251
