server,payload_size,rtt_min,rtt_max,rtt_avg,rtt_std
lon.speedtest.clouvider.net,1220,60.118,117.887,84.065,21.039
lon.speedtest.clouvider.net,1230,64.653,105.809,87.717,17.723
lon.speedtest.clouvider.net,1240,57.645,107.218,77.256,18.427
lon.speedtest.clouvider.net,1250,54.719,110.593,78.973,20.128
lon.speedtest.clouvider.net,1260,70.391,111.467,90.373,19.352
lon.speedtest.clouvider.net,1270,56.166,110.715,86.602,23.435
lon.speedtest.clouvider.net,1280,68.717,110.772,83.017,16.558
lon.speedtest.clouvider.net,1290,56.378,107.778,75.151,19.467
lon.speedtest.clouvider.net,1300,64.721,108.035,78.291,17.361
lon.speedtest.clouvider.net,1310,57.174,97.117,79.213,16.342
lon.speedtest.clouvider.net,1320,82.095,123.192,105.293,17.584
lon.speedtest.clouvider.net,1330,71.164,148.623,106.942,29.285
lon.speedtest.clouvider.net,1340,56.436,99.605,78.531,19.503
lon.speedtest.clouvider.net,1350,55.599,106.399,73.197,20.205
lon.speedtest.clouvider.net,1360,69.835,111.827,91.162,19.511
lon.speedtest.clouvider.net,1370,69.299,110.82,81.102,17.199
lon.speedtest.clouvider.net,1380,63.523,115.822,79.029,21.365
lon.speedtest.clouvider.net,1390,69.675,72.869,71.6,1.26
lon.speedtest.clouvider.net,1400,58.548,83.1,71.822,9.545
lon.speedtest.clouvider.net,1410,58.205,102.621,71.957,17.835
lon.speedtest.clouvider.net,1420,60.214,108.444,83.816,23.308
lon.speedtest.clouvider.net,1430,76.89,120.344,103.25,17.276
lon.speedtest.clouvider.net,1440,54.701,71.535,64.031,6.537
lon.speedtest.clouvider.net,1450,72.726,119.4,92.393,17.082
lon.speedtest.clouvider.net,1460,54.727,108.625,74.156,21.492
lon.speedtest.clouvider.net,1470,69.899,111.755,83.693,16.664
la.speedtest.clouvider.net,20,191.631,275.986,226.861,32.776
la.speedtest.clouvider.net,30,193.002,275.075,224.565,33.9
la.speedtest.clouvider.net,40,200.29,270.974,227.227,27.908
la.speedtest.clouvider.net,50,212.669,240.719,223.051,11.037
la.speedtest.clouvider.net,60,188.284,263.042,212.392,29.602
la.speedtest.clouvider.net,70,205.622,210.895,208.684,1.94
la.speedtest.clouvider.net,80,187.64,255.832,211.549,26.723
la.speedtest.clouvider.net,90,184.105,215.714,201.689,11.363
la.speedtest.clouvider.net,100,193.263,266.652,224.39,27.176
la.speedtest.clouvider.net,110,187.591,244.6,210.496,20.945
la.speedtest.clouvider.net,120,197.434,244.712,212.991,18.596
la.speedtest.clouvider.net,130,194.586,236.141,207.283,16.83
la.speedtest.clouvider.net,140,218.626,264.477,239.419,19.178
la.speedtest.clouvider.net,150,193.434,312.99,252.881,44.517
la.speedtest.clouvider.net,160,191.439,267.735,222.967,29.293
la.speedtest.clouvider.net,170,230.146,271.27,250.642,19.242
la.speedtest.clouvider.net,180,211.424,267.867,237.294,20.489
la.speedtest.clouvider.net,190,216.371,238.133,230.009,8.199
la.speedtest.clouvider.net,200,198.159,264.349,228.479,27.626
la.speedtest.clouvider.net,210,203.923,250.385,231.847,18.906
la.speedtest.clouvider.net,220,196.865,232.377,218.244,14.248
la.speedtest.clouvider.net,230,185.704,226.345,205.747,15.238
la.speedtest.clouvider.net,240,199.558,231.599,214.693,14.402
la.speedtest.clouvider.net,250,192.618,229.78,210.878,13.44
la.speedtest.clouvider.net,260,198.877,225.345,211.728,11.665
la.speedtest.clouvider.net,270,199.348,248.722,220.353,18.71
la.speedtest.clouvider.net,280,188.17,438.74,282.41,94.738
la.speedtest.clouvider.net,290,229.549,327.201,265.005,39.504
la.speedtest.clouvider.net,300,200.0,251.0,215.96,20.559
la.speedtest.clouvider.net,310,190.425,202.846,194.461,4.907
la.speedtest.clouvider.net,320,208.109,231.499,222.508,9.548
la.speedtest.clouvider.net,330,206.808,247.412,221.082,16.059
la.speedtest.clouvider.net,340,201.982,261.836,233.933,21.334
la.speedtest.clouvider.net,350,193.252,257.306,229.24,25.46
la.speedtest.clouvider.net,360,197.048,225.841,211.935,11.971
la.speedtest.clouvider.net,370,188.65,217.382,203.291,10.37
la.speedtest.clouvider.net,380,197.838,203.441,200.047,2.23
la.speedtest.clouvider.net,390,194.72,266.811,221.15,28.037
la.speedtest.clouvider.net,400,199.427,219.343,209.163,9.215
la.speedtest.clouvider.net,410,192.44,244.263,214.519,18.895
la.speedtest.clouvider.net,420,180.763,229.02,200.03,18.382
la.speedtest.clouvider.net,430,226.981,268.101,247.524,19.62
la.speedtest.clouvider.net,440,194.771,272.003,232.58,27.318
la.speedtest.clouvider.net,450,204.516,267.607,231.638,22.764
la.speedtest.clouvider.net,460,210.746,251.032,236.075,16.249
la.speedtest.clouvider.net,470,228.734,270.951,250.711,20.12
la.speedtest.clouvider.net,480,228.076,267.751,247.793,19.644
la.speedtest.clouvider.net,490,215.519,267.338,243.094,21.549
la.speedtest.clouvider.net,500,203.37,270.891,240.704,29.427
la.speedtest.clouvider.net,510,230.581,271.273,250.852,19.168
la.speedtest.clouvider.net,520,197.422,271.826,237.785,27.289
la.speedtest.clouvider.net,530,196.867,228.959,210.621,12.429
la.speedtest.clouvider.net,540,215.866,363.047,262.965,59.767
la.speedtest.clouvider.net,550,230.137,268.818,240.716,16.241
la.speedtest.clouvider.net,560,200.416,271.734,236.149,25.366
la.speedtest.clouvider.net,570,208.198,232.496,220.298,10.644
la.speedtest.clouvider.net,580,207.914,249.724,228.956,19.319
la.speedtest.clouvider.net,590,203.98,362.201,250.585,65.312
la.speedtest.clouvider.net,600,192.471,257.052,220.889,23.159
la.speedtest.clouvider.net,610,196.468,268.995,231.144,32.105
la.speedtest.clouvider.net,620,197.303,257.787,231.911,25.541
la.speedtest.clouvider.net,630,193.465,245.681,213.652,19.39
la.speedtest.clouvider.net,640,201.579,270.751,233.453,24.605
la.speedtest.clouvider.net,650,193.747,230.988,215.935,15.147
la.speedtest.clouvider.net,660,196.444,269.21,228.477,26.411
la.speedtest.clouvider.net,670,212.972,277.769,236.494,25.793
la.speedtest.clouvider.net,680,199.144,270.853,233.665,25.401
la.speedtest.clouvider.net,690,211.618,232.156,222.021,8.623
la.speedtest.clouvider.net,700,199.642,210.755,205.486,4.471
la.speedtest.clouvider.net,710,197.684,237.184,212.513,16.049
la.speedtest.clouvider.net,720,193.432,269.093,229.582,26.816
la.speedtest.clouvider.net,730,193.642,203.509,198.152,4.074
la.speedtest.clouvider.net,740,214.635,267.001,231.339,20.932
la.speedtest.clouvider.net,750,204.858,279.086,240.783,26.308
la.speedtest.clouvider.net,760,197.183,268.822,230.249,25.568
la.speedtest.clouvider.net,770,195.767,232.539,214.16,17.925
la.speedtest.clouvider.net,780,225.648,277.098,257.91,19.365
la.speedtest.clouvider.net,790,230.659,270.834,250.596,19.082
la.speedtest.clouvider.net,800,210.253,351.592,256.563,55.596
la.speedtest.clouvider.net,810,211.095,251.323,232.724,18.442
la.speedtest.clouvider.net,820,232.567,270.819,250.117,15.356
la.speedtest.clouvider.net,830,217.672,261.458,239.653,20.982
la.speedtest.clouvider.net,840,213.771,267.821,237.177,19.646
la.speedtest.clouvider.net,850,211.332,279.981,238.924,25.188
la.speedtest.clouvider.net,860,201.861,249.13,219.819,17.686
la.speedtest.clouvider.net,870,197.164,246.958,219.959,19.667
la.speedtest.clouvider.net,880,203.885,221.38,215.19,6.776
la.speedtest.clouvider.net,890,201.083,286.69,233.596,33.627
la.speedtest.clouvider.net,900,224.694,265.798,239.123,16.204
la.speedtest.clouvider.net,910,194.966,238.929,218.25,17.514
la.speedtest.clouvider.net,920,196.566,247.663,221.782,18.074
la.speedtest.clouvider.net,930,196.631,271.81,233.398,26.596
la.speedtest.clouvider.net,940,194.604,312.758,252.418,44.238
la.speedtest.clouvider.net,950,224.078,256.323,239.738,14.062
la.speedtest.clouvider.net,960,206.323,253.105,227.171,21.047
la.speedtest.clouvider.net,970,199.226,273.938,227.825,28.631
la.speedtest.clouvider.net,980,207.756,246.994,227.033,18.817
la.speedtest.clouvider.net,990,230.035,269.202,240.906,16.361
la.speedtest.clouvider.net,1000,191.688,202.747,196.29,4.062
la.speedtest.clouvider.net,1010,192.669,267.164,228.912,26.357
la.speedtest.clouvider.net,1020,225.191,268.652,239.115,17.258
la.speedtest.clouvider.net,1030,193.648,270.867,233.673,27.57
la.speedtest.clouvider.net,1040,199.602,262.714,224.324,24.521
la.speedtest.clouvider.net,1050,197.212,271.633,225.94,29.485
la.speedtest.clouvider.net,1060,202.788,236.76,220.538,13.103
la.speedtest.clouvider.net,1070,200.697,218.509,207.595,6.739
la.speedtest.clouvider.net,1080,217.779,262.083,239.933,20.72
la.speedtest.clouvider.net,1090,196.625,272.635,226.503,30.24
la.speedtest.clouvider.net,1100,195.403,228.79,213.979,14.759
la.speedtest.clouvider.net,1110,213.732,315.84,250.304,41.34
la.speedtest.clouvider.net,1120,192.588,229.999,213.591,15.671
la.speedtest.clouvider.net,1130,194.074,270.932,227.515,28.157
la.speedtest.clouvider.net,1140,229.347,275.596,253.704,19.652
la.speedtest.clouvider.net,1150,199.652,262.435,234.565,27.09
la.speedtest.clouvider.net,1160,193.514,234.145,212.368,14.563
la.speedtest.clouvider.net,1170,198.571,212.603,204.617,5.741
la.speedtest.clouvider.net,1180,197.552,241.539,212.51,17.246
la.speedtest.clouvider.net,1190,189.657,204.881,199.211,5.732
la.speedtest.clouvider.net,1200,220.751,257.026,232.027,14.565
la.speedtest.clouvider.net,1210,199.767,232.63,218.05,14.767
la.speedtest.clouvider.net,1220,197.614,267.724,223.938,27.53
la.speedtest.clouvider.net,1230,194.101,233.587,208.043,15.375
la.speedtest.clouvider.net,1240,200.471,254.635,218.475,21.722
la.speedtest.clouvider.net,1250,194.702,275.892,235.456,28.756
la.speedtest.clouvider.net,1260,200.373,263.005,236.496,26.283
la.speedtest.clouvider.net,1270,196.814,271.58,233.055,26.458
la.speedtest.clouvider.net,1280,220.35,279.764,250.198,24.549
la.speedtest.clouvider.net,1290,229.778,271.755,250.616,19.666
la.speedtest.clouvider.net,1300,208.054,293.891,253.957,34.986
la.speedtest.clouvider.net,1310,205.164,260.761,229.406,20.16
la.speedtest.clouvider.net,1320,229.98,312.574,263.108,32.418
la.speedtest.clouvider.net,1330,216.555,261.569,236.943,18.968
la.speedtest.clouvider.net,1340,201.763,271.56,229.479,26.641
la.speedtest.clouvider.net,1350,210.616,278.981,236.289,25.807
la.speedtest.clouvider.net,1360,207.35,247.287,223.178,14.718
la.speedtest.clouvider.net,1370,228.526,269.944,248.676,19.428
la.speedtest.clouvider.net,1380,232.679,281.787,255.067,22.468
la.speedtest.clouvider.net,1390,193.49,232.336,221.459,16.176
la.speedtest.clouvider.net,1400,224.776,266.404,245.526,19.56
la.speedtest.clouvider.net,1410,203.073,259.57,231.535,19.99
la.speedtest.clouvider.net,1420,205.494,257.223,227.454,22.579
la.speedtest.clouvider.net,1430,227.517,263.104,237.202,15.001
la.speedtest.clouvider.net,1440,199.741,242.078,215.463,16.098
la.speedtest.clouvider.net,1450,199.289,266.512,228.844,24.341
la.speedtest.clouvider.net,1460,221.826,262.731,244.638,18.368
la.speedtest.clouvider.net,1470,209.316,259.855,228.887,18.773
paris.testdebit.info,20,69.213,110.863,90.125,19.286
paris.testdebit.info,30,69.496,110.812,90.06,19.34
paris.testdebit.info,40,69.495,110.654,90.302,19.512
paris.testdebit.info,50,46.848,107.511,81.212,24.622
paris.testdebit.info,60,37.356,76.323,64.442,15.738
paris.testdebit.info,70,66.591,111.67,86.866,19.209
paris.testdebit.info,80,69.513,111.77,90.659,19.691
paris.testdebit.info,90,48.291,110.697,73.02,23.165
paris.testdebit.info,100,43.465,107.943,71.794,23.328
paris.testdebit.info,110,54.684,111.056,79.147,20.419
paris.testdebit.info,120,57.442,101.906,77.445,18.915
paris.testdebit.info,130,69.292,111.008,87.78,17.585
paris.testdebit.info,140,50.388,103.527,66.958,21.423
paris.testdebit.info,150,50.296,83.793,61.54,13.177
paris.testdebit.info,160,68.543,106.629,80.557,15.211
paris.testdebit.info,170,42.614,111.836,77.297,33.154
paris.testdebit.info,180,69.542,109.513,80.838,16.592
paris.testdebit.info,190,44.376,106.873,70.332,22.853
paris.testdebit.info,200,69.6,111.973,80.95,17.936
paris.testdebit.info,210,46.284,119.87,77.826,26.857
paris.testdebit.info,220,47.507,118.505,91.922,28.7
paris.testdebit.info,230,61.396,103.248,82.069,19.339
paris.testdebit.info,240,71.339,122.683,96.501,23.743
paris.testdebit.info,250,63.558,105.621,84.536,19.381
paris.testdebit.info,260,69.209,110.869,90.022,19.396
paris.testdebit.info,270,62.155,79.042,70.644,6.112
paris.testdebit.info,280,59.412,97.635,77.956,13.557
paris.testdebit.info,290,44.693,108.894,69.725,24.785
paris.testdebit.info,300,50.301,107.913,76.455,20.581
paris.testdebit.info,310,51.448,72.387,65.984,8.512
paris.testdebit.info,320,62.534,107.404,77.434,17.873
paris.testdebit.info,330,69.697,108.686,81.989,15.612
paris.testdebit.info,340,49.948,108.159,78.768,22.036
paris.testdebit.info,350,58.614,110.834,77.679,19.788
paris.testdebit.info,360,48.417,89.484,67.305,17.745
paris.testdebit.info,370,56.465,101.198,76.519,19.011
paris.testdebit.info,380,69.055,111.153,90.352,19.173
paris.testdebit.info,390,68.845,107.587,87.551,17.122
paris.testdebit.info,400,67.277,152.383,109.24,30.119
paris.testdebit.info,410,69.354,111.84,90.295,19.634
paris.testdebit.info,420,68.202,109.836,84.493,16.545
paris.testdebit.info,430,58.4,129.504,101.605,28.662
paris.testdebit.info,440,66.377,108.781,79.455,17.083
paris.testdebit.info,450,60.245,111.577,87.292,22.653
paris.testdebit.info,460,74.589,150.964,109.633,27.303
paris.testdebit.info,470,52.263,111.824,86.582,25.67
paris.testdebit.info,480,68.388,109.596,86.761,17.294
paris.testdebit.info,490,59.447,196.621,103.825,54.208
paris.testdebit.info,500,57.57,112.047,81.864,19.982
paris.testdebit.info,510,52.54,89.676,78.145,15.158
paris.testdebit.info,520,59.262,97.689,72.237,15.509
paris.testdebit.info,530,69.829,111.634,81.802,17.273
paris.testdebit.info,540,66.051,143.271,98.219,30.286
paris.testdebit.info,550,48.2,83.782,58.92,14.431
paris.testdebit.info,560,50.924,90.952,63.877,16.078
paris.testdebit.info,570,72.581,110.563,91.808,16.9
paris.testdebit.info,580,69.265,111.17,90.211,19.355
paris.testdebit.info,590,50.856,111.739,86.097,25.761
paris.testdebit.info,600,71.178,113.108,92.178,19.346
paris.testdebit.info,610,69.257,110.704,90.083,19.299
paris.testdebit.info,620,58.451,101.456,75.446,15.927
paris.testdebit.info,630,77.73,121.884,99.656,20.703
paris.testdebit.info,640,58.704,111.169,77.794,19.899
paris.testdebit.info,650,48.528,79.955,60.147,12.254
paris.testdebit.info,660,49.477,88.684,70.114,14.115
paris.testdebit.info,670,48.504,58.916,53.347,3.868
paris.testdebit.info,680,52.722,121.687,78.863,26.71
paris.testdebit.info,690,48.407,81.052,64.206,15.223
paris.testdebit.info,700,67.013,112.968,81.278,18.452
paris.testdebit.info,710,56.531,106.711,76.342,18.511
paris.testdebit.info,720,60.541,108.689,79.927,18.248
paris.testdebit.info,730,50.183,107.893,77.043,20.985
paris.testdebit.info,740,68.954,115.872,92.174,21.493
paris.testdebit.info,750,64.465,102.802,84.177,17.251
paris.testdebit.info,760,72.235,113.02,85.288,16.497
paris.testdebit.info,770,50.08,102.896,79.182,23.482
paris.testdebit.info,780,53.816,98.62,70.144,17.571
paris.testdebit.info,790,50.595,72.785,62.684,8.009
paris.testdebit.info,800,58.601,93.458,75.577,14.791
paris.testdebit.info,810,58.697,110.492,77.042,19.846
paris.testdebit.info,820,51.28,65.425,60.299,5.648
paris.testdebit.info,830,51.885,122.644,88.589,33.35
paris.testdebit.info,840,69.221,110.884,81.747,16.926
paris.testdebit.info,850,59.137,105.984,75.961,18.723
paris.testdebit.info,860,71.514,109.775,89.823,17.097
paris.testdebit.info,870,50.715,112.299,81.577,30.046
paris.testdebit.info,880,65.646,98.844,77.082,12.824
paris.testdebit.info,890,70.51,107.617,86.591,13.732
paris.testdebit.info,900,50.898,98.605,70.228,17.519
paris.testdebit.info,910,51.126,79.343,67.208,10.41
paris.testdebit.info,920,53.797,89.579,69.373,13.234
paris.testdebit.info,930,50.818,66.518,58.537,5.585
paris.testdebit.info,940,53.588,90.541,68.169,13.753
paris.testdebit.info,950,59.68,138.948,84.15,32.018
paris.testdebit.info,960,65.347,111.762,90.006,21.341
paris.testdebit.info,970,60.43,110.489,87.095,21.981
paris.testdebit.info,980,45.212,104.93,77.995,25.096
paris.testdebit.info,990,57.542,110.827,86.261,23.279
paris.testdebit.info,1000,72.368,111.965,90.036,16.044
paris.testdebit.info,1010,60.574,122.553,87.036,22.394
paris.testdebit.info,1020,51.723,100.498,77.651,17.874
paris.testdebit.info,1030,64.518,113.049,89.489,21.7
paris.testdebit.info,1040,68.941,111.891,90.23,19.72
paris.testdebit.info,1050,58.693,112.114,78.087,20.278
paris.testdebit.info,1060,51.936,85.983,71.106,13.947
paris.testdebit.info,1070,53.724,77.335,65.365,9.951
paris.testdebit.info,1080,49.935,74.476,60.558,9.042
paris.testdebit.info,1090,57.353,75.506,69.542,7.133
paris.testdebit.info,1100,63.484,102.934,80.109,16.431
paris.testdebit.info,1110,71.314,119.595,92.652,20.76
paris.testdebit.info,1120,52.2,111.852,85.813,25.389
paris.testdebit.info,1130,79.093,147.794,111.403,24.393
paris.testdebit.info,1140,52.043,112.59,85.937,22.133
paris.testdebit.info,1150,75.663,119.528,91.624,16.982
paris.testdebit.info,1160,70.517,108.956,83.424,15.061
paris.testdebit.info,1170,69.395,110.36,88.932,18.357
paris.testdebit.info,1180,69.464,185.628,111.347,46.998
paris.testdebit.info,1190,71.627,83.612,77.628,5.498
paris.testdebit.info,1200,60.453,96.48,72.121,14.397
paris.testdebit.info,1210,69.644,106.913,80.422,15.34
paris.testdebit.info,1220,67.51,109.769,88.063,18.45
paris.testdebit.info,1230,51.205,117.631,77.403,24.545
paris.testdebit.info,1240,47.229,133.926,83.532,32.439
paris.testdebit.info,1250,61.498,117.8,80.058,22.252
paris.testdebit.info,1260,58.382,111.929,82.951,20.6
paris.testdebit.info,1270,51.134,108.775,79.077,21.459
paris.testdebit.info,1280,53.444,129.958,85.006,31.306
paris.testdebit.info,1290,61.693,135.854,95.183,27.028
paris.testdebit.info,1300,53.571,108.191,76.183,19.874
paris.testdebit.info,1310,70.325,121.239,97.279,22.38
paris.testdebit.info,1320,60.608,105.755,83.309,20.879
paris.testdebit.info,1330,58.007,108.883,76.998,19.314
paris.testdebit.info,1340,61.286,103.919,82.344,19.027
paris.testdebit.info,1350,72.349,110.954,93.63,17.492
paris.testdebit.info,1360,67.518,102.751,83.784,16.165
paris.testdebit.info,1370,68.436,74.552,72.096,2.351
paris.testdebit.info,1380,51.099,128.171,78.513,30.496
paris.testdebit.info,1390,52.127,77.288,59.642,10.328
paris.testdebit.info,1400,51.48,66.83,58.464,5.544
paris.testdebit.info,1410,57.724,85.562,75.834,10.86
paris.testdebit.info,1420,60.649,79.677,71.702,6.912
paris.testdebit.info,1430,52.704,87.365,64.339,13.589
paris.testdebit.info,1440,73.472,110.205,85.362,14.512
paris.testdebit.info,1450,61.169,104.663,78.189,16.572
paris.testdebit.info,1460,45.644,88.696,65.624,18.079
paris.testdebit.info,1470,72.155,135.988,102.384,22.631
lyon.testdebit.info,20,42.67,78.575,62.901,15.158
lyon.testdebit.info,30,47.499,69.612,62.711,8.854
lyon.testdebit.info,40,35.679,71.835,55.348,13.059
lyon.testdebit.info,50,40.689,68.742,49.965,11.266
lyon.testdebit.info,60,50.644,61.765,55.576,4.676
lyon.testdebit.info,70,58.619,85.547,68.294,10.471
lyon.testdebit.info,80,46.509,80.773,58.87,13.263
lyon.testdebit.info,90,46.402,73.914,54.875,11.09
lyon.testdebit.info,100,41.648,78.379,59.819,14.137
lyon.testdebit.info,110,43.447,58.583,51.083,5.486
lyon.testdebit.info,120,35.594,72.472,51.321,15.655
lyon.testdebit.info,130,44.71,54.625,51.342,3.908
lyon.testdebit.info,140,45.612,55.774,50.365,3.634
lyon.testdebit.info,150,41.511,45.339,42.893,1.573
lyon.testdebit.info,160,35.908,48.569,43.885,4.96
lyon.testdebit.info,170,43.128,103.151,71.39,21.303
lyon.testdebit.info,180,44.612,97.455,64.818,21.169
lyon.testdebit.info,190,48.793,72.053,64.155,9.108
lyon.testdebit.info,200,46.699,108.543,73.043,22.355
lyon.testdebit.info,210,47.086,111.592,83.945,26.919
lyon.testdebit.info,220,55.484,115.428,79.994,21.942
lyon.testdebit.info,230,43.057,56.929,50.188,6.075
lyon.testdebit.info,240,37.371,124.007,85.617,38.574
lyon.testdebit.info,250,52.695,108.411,75.71,20.304
lyon.testdebit.info,260,69.248,111.647,90.391,19.257
lyon.testdebit.info,270,69.679,110.929,90.149,19.311
lyon.testdebit.info,280,70.871,111.46,90.928,19.34
lyon.testdebit.info,290,51.228,111.304,77.017,21.667
lyon.testdebit.info,300,38.855,112.502,67.401,27.364
lyon.testdebit.info,310,51.648,113.042,73.446,24.441
lyon.testdebit.info,320,57.298,127.555,89.779,25.005
lyon.testdebit.info,330,70.328,111.027,90.65,19.423
lyon.testdebit.info,340,69.831,110.447,90.069,19.14
lyon.testdebit.info,350,69.646,111.042,90.216,19.383
lyon.testdebit.info,360,68.22,110.602,89.534,19.322
lyon.testdebit.info,370,68.871,110.757,90.224,19.611
lyon.testdebit.info,380,69.174,110.883,89.976,19.467
lyon.testdebit.info,390,68.243,110.187,89.247,19.399
lyon.testdebit.info,400,70.525,110.947,90.808,19.067
lyon.testdebit.info,410,69.757,110.899,90.422,19.545
lyon.testdebit.info,420,71.665,112.397,92.086,20.096
lyon.testdebit.info,430,67.175,110.69,90.733,18.943
lyon.testdebit.info,440,60.525,111.071,87.96,21.979
lyon.testdebit.info,450,68.998,111.0,90.113,19.432
lyon.testdebit.info,460,68.795,111.85,90.261,19.713
lyon.testdebit.info,470,69.233,111.21,85.876,16.851
lyon.testdebit.info,480,49.924,127.996,79.449,31.416
lyon.testdebit.info,490,51.195,77.839,66.076,9.902
lyon.testdebit.info,500,50.449,66.746,58.343,7.814
lyon.testdebit.info,510,63.561,91.298,75.496,9.996
lyon.testdebit.info,520,56.484,87.418,70.044,13.27
lyon.testdebit.info,530,61.687,107.101,76.611,18.001
lyon.testdebit.info,540,70.091,111.163,90.518,19.422
lyon.testdebit.info,550,58.206,114.999,78.004,22.387
lyon.testdebit.info,560,50.569,118.654,69.959,28.185
lyon.testdebit.info,570,44.665,92.682,69.361,21.489
lyon.testdebit.info,580,52.344,99.629,72.149,17.198
lyon.testdebit.info,590,69.533,108.552,88.534,17.122
lyon.testdebit.info,600,70.271,199.081,132.359,48.216
lyon.testdebit.info,610,69.997,110.822,90.348,19.302
lyon.testdebit.info,620,71.853,111.946,87.882,16.893
lyon.testdebit.info,630,89.14,130.968,110.316,19.265
lyon.testdebit.info,640,69.835,111.558,90.661,19.601
lyon.testdebit.info,650,69.329,110.845,80.606,17.5
lyon.testdebit.info,660,49.428,112.088,77.173,22.441
lyon.testdebit.info,670,63.657,102.375,75.346,15.75
lyon.testdebit.info,680,69.755,116.377,87.474,18.657
lyon.testdebit.info,690,65.33,142.163,104.81,27.272
lyon.testdebit.info,700,61.573,100.777,72.708,16.245
lyon.testdebit.info,710,71.535,171.638,99.575,41.834
lyon.testdebit.info,720,59.477,126.898,87.049,25.215
lyon.testdebit.info,730,49.525,81.432,62.702,13.145
lyon.testdebit.info,740,54.383,133.849,87.66,33.707
lyon.testdebit.info,750,60.14,110.967,79.592,18.969
lyon.testdebit.info,760,52.61,76.287,64.071,10.555
lyon.testdebit.info,770,56.902,81.58,74.602,10.282
lyon.testdebit.info,780,67.642,143.897,99.511,29.005
lyon.testdebit.info,790,59.234,110.873,75.389,21.091
lyon.testdebit.info,800,50.518,80.462,61.251,12.244
lyon.testdebit.info,810,69.421,111.256,90.264,19.4
lyon.testdebit.info,820,69.37,110.707,90.003,19.347
lyon.testdebit.info,830,67.047,110.969,79.891,18.034
lyon.testdebit.info,840,68.947,193.796,104.579,51.702
lyon.testdebit.info,850,64.116,110.959,78.049,19.297
lyon.testdebit.info,860,54.274,113.706,72.552,23.923
lyon.testdebit.info,870,60.493,120.286,84.439,22.25
lyon.testdebit.info,880,59.963,107.501,79.713,17.802
lyon.testdebit.info,890,57.595,106.759,79.652,17.845
lyon.testdebit.info,900,68.66,107.231,85.034,15.469
lyon.testdebit.info,910,47.67,106.495,69.523,23.327
lyon.testdebit.info,920,69.638,160.062,103.262,36.586
lyon.testdebit.info,930,54.44,406.114,177.505,142.537
lyon.testdebit.info,940,58.232,377.799,160.055,127.691
lyon.testdebit.info,950,51.413,266.241,126.289,82.631
lyon.testdebit.info,960,59.43,118.345,100.468,23.832
lyon.testdebit.info,970,50.229,278.56,129.751,89.494
lyon.testdebit.info,980,52.691,66.46,59.906,5.024
lyon.testdebit.info,990,49.293,363.639,149.402,125.703
lyon.testdebit.info,1000,47.75,234.79,97.606,79.252
lyon.testdebit.info,1010,67.168,111.995,80.508,18.286
lyon.testdebit.info,1020,55.572,73.141,67.438,7.084
lyon.testdebit.info,1030,66.62,393.572,226.489,138.635
lyon.testdebit.info,1040,82.177,121.632,103.484,17.159
lyon.testdebit.info,1050,71.412,111.199,96.678,15.612
lyon.testdebit.info,1060,53.373,111.765,78.169,21.346
lyon.testdebit.info,1070,77.702,123.623,93.407,18.008
lyon.testdebit.info,1080,63.457,151.855,101.079,33.208
lyon.testdebit.info,1090,63.627,104.82,88.353,17.309
lyon.testdebit.info,1100,68.601,109.037,87.904,14.549
lyon.testdebit.info,1110,52.334,121.884,79.784,28.857
lyon.testdebit.info,1120,51.211,139.372,88.24,36.688
lyon.testdebit.info,1130,60.025,94.603,75.245,12.402
lyon.testdebit.info,1140,60.739,114.627,95.503,22.002
lyon.testdebit.info,1150,62.562,108.646,83.362,16.448
lyon.testdebit.info,1160,64.959,173.573,111.784,40.094
lyon.testdebit.info,1170,47.689,185.205,116.849,58.402
lyon.testdebit.info,1180,65.169,141.661,100.911,29.536
lyon.testdebit.info,1190,53.107,122.681,79.458,28.513
lyon.testdebit.info,1200,58.403,98.751,76.377,17.687
lyon.testdebit.info,1210,58.224,103.029,78.743,16.076
lyon.testdebit.info,1220,51.517,115.666,88.636,26.136
lyon.testdebit.info,1230,72.521,112.378,87.073,15.877
lyon.testdebit.info,1240,69.793,203.724,107.389,55.905
lyon.testdebit.info,1250,113.516,203.863,146.543,35.743
lyon.testdebit.info,1260,68.351,115.47,87.327,19.862
lyon.testdebit.info,1270,59.082,129.648,97.554,25.871
lyon.testdebit.info,1280,72.341,166.263,101.512,37.888
lyon.testdebit.info,1290,72.458,84.433,78.306,5.275
lyon.testdebit.info,1300,62.75,135.688,91.991,29.881
lyon.testdebit.info,1310,55.579,69.466,63.364,5.113
lyon.testdebit.info,1320,53.066,96.122,76.493,16.893
lyon.testdebit.info,1330,56.695,97.85,74.101,16.903
lyon.testdebit.info,1340,66.862,109.934,79.88,17.462
lyon.testdebit.info,1350,71.047,111.059,91.272,18.25
lyon.testdebit.info,1360,62.133,279.667,170.282,104.918
lyon.testdebit.info,1370,52.248,74.456,64.276,8.515
lyon.testdebit.info,1380,63.69,77.322,72.806,5.349
lyon.testdebit.info,1390,84.384,133.972,107.123,17.928
lyon.testdebit.info,1400,65.206,113.785,84.427,17.907
lyon.testdebit.info,1410,56.042,101.51,72.576,17.888
lyon.testdebit.info,1420,49.674,119.36,89.005,29.308
lyon.testdebit.info,1430,47.487,209.935,101.186,65.087
lyon.testdebit.info,1440,51.268,86.445,67.711,13.017
lyon.testdebit.info,1450,66.06,98.391,81.637,12.701
