server,payload_size,rtt_min,rtt_max,rtt_avg,rtt_std
atl.speedtest.clouvider.net,640,98.838,99.154,99.034,0.118
atl.speedtest.clouvider.net,650,98.808,99.313,99.001,0.187
atl.speedtest.clouvider.net,660,98.829,98.963,98.911,0.05
atl.speedtest.clouvider.net,670,98.87,98.949,98.914,0.029
atl.speedtest.clouvider.net,680,98.863,99.166,99.016,0.139
atl.speedtest.clouvider.net,690,98.838,99.095,98.973,0.117
atl.speedtest.clouvider.net,700,98.882,99.093,98.953,0.082
atl.speedtest.clouvider.net,710,98.87,99.27,99.038,0.148
atl.speedtest.clouvider.net,720,98.854,99.081,98.948,0.086
atl.speedtest.clouvider.net,730,98.86,99.0,98.921,0.052
atl.speedtest.clouvider.net,740,98.902,98.918,98.912,0.006
atl.speedtest.clouvider.net,750,98.828,98.95,98.914,0.05
atl.speedtest.clouvider.net,760,98.875,99.015,98.929,0.058
atl.speedtest.clouvider.net,770,98.918,99.06,98.984,0.061
atl.speedtest.clouvider.net,780,98.896,98.936,98.915,0.018
atl.speedtest.clouvider.net,790,98.863,98.933,98.9,0.029
atl.speedtest.clouvider.net,800,98.864,99.084,98.965,0.09
atl.speedtest.clouvider.net,810,98.882,98.98,98.926,0.035
atl.speedtest.clouvider.net,820,98.874,99.225,99.043,0.131
atl.speedtest.clouvider.net,830,98.845,99.14,98.938,0.117
atl.speedtest.clouvider.net,840,98.888,99.07,98.978,0.07
atl.speedtest.clouvider.net,850,98.88,99.282,99.036,0.149
atl.speedtest.clouvider.net,860,98.9,99.202,99.047,0.106
atl.speedtest.clouvider.net,870,98.873,99.09,98.991,0.077
atl.speedtest.clouvider.net,880,98.887,98.968,98.936,0.03
atl.speedtest.clouvider.net,890,98.826,98.936,98.89,0.04
atl.speedtest.clouvider.net,900,98.882,99.201,99.027,0.142
atl.speedtest.clouvider.net,910,98.849,98.936,98.905,0.033
atl.speedtest.clouvider.net,920,98.846,98.9,98.878,0.019
atl.speedtest.clouvider.net,930,98.815,98.936,98.903,0.05
atl.speedtest.clouvider.net,940,98.88,98.931,98.902,0.023
atl.speedtest.clouvider.net,950,98.841,98.965,98.931,0.052
atl.speedtest.clouvider.net,960,98.9,98.968,98.932,0.029
atl.speedtest.clouvider.net,970,98.897,99.186,99.018,0.11
atl.speedtest.clouvider.net,980,98.838,99.199,98.967,0.137
atl.speedtest.clouvider.net,990,98.854,98.989,98.922,0.05
atl.speedtest.clouvider.net,1000,98.869,99.052,98.944,0.072
atl.speedtest.clouvider.net,1010,98.899,99.04,98.955,0.051
atl.speedtest.clouvider.net,1020,98.937,99.026,98.965,0.035
atl.speedtest.clouvider.net,1030,98.923,99.05,98.986,0.06
atl.speedtest.clouvider.net,1040,98.811,99.044,98.937,0.083
atl.speedtest.clouvider.net,1050,98.839,99.165,98.99,0.127
atl.speedtest.clouvider.net,1060,98.857,99.205,98.985,0.131
atl.speedtest.clouvider.net,1070,98.886,99.595,99.315,0.297
atl.speedtest.clouvider.net,1080,99.48,99.786,99.679,0.12
atl.speedtest.clouvider.net,1090,99.567,99.777,99.623,0.088
atl.speedtest.clouvider.net,1100,99.546,99.611,99.583,0.027
atl.speedtest.clouvider.net,1110,99.567,99.817,99.658,0.095
atl.speedtest.clouvider.net,1120,99.56,99.608,99.582,0.017
atl.speedtest.clouvider.net,1130,99.527,99.665,99.603,0.055
atl.speedtest.clouvider.net,1140,99.521,99.601,99.577,0.032
atl.speedtest.clouvider.net,1150,99.546,99.631,99.591,0.03
atl.speedtest.clouvider.net,1160,99.547,99.614,99.59,0.025
atl.speedtest.clouvider.net,1170,99.516,99.604,99.567,0.032
atl.speedtest.clouvider.net,1180,99.56,99.739,99.656,0.08
atl.speedtest.clouvider.net,1190,99.515,99.642,99.587,0.047
atl.speedtest.clouvider.net,1200,99.545,99.713,99.617,0.061
atl.speedtest.clouvider.net,1210,99.541,99.615,99.579,0.027
atl.speedtest.clouvider.net,1220,99.554,99.779,99.638,0.086
atl.speedtest.clouvider.net,1230,99.529,99.627,99.582,0.035
atl.speedtest.clouvider.net,1240,99.518,99.621,99.579,0.039
atl.speedtest.clouvider.net,1250,99.603,99.993,99.76,0.157
atl.speedtest.clouvider.net,1260,99.556,99.598,99.58,0.015
atl.speedtest.clouvider.net,1270,99.586,100.084,99.873,0.202
atl.speedtest.clouvider.net,1280,99.546,99.599,99.582,0.021
atl.speedtest.clouvider.net,1290,99.587,99.754,99.658,0.069
atl.speedtest.clouvider.net,1300,99.564,99.812,99.648,0.097
atl.speedtest.clouvider.net,1310,99.51,99.753,99.637,0.086
atl.speedtest.clouvider.net,1320,99.515,99.679,99.607,0.061
atl.speedtest.clouvider.net,1330,99.543,99.625,99.583,0.03
atl.speedtest.clouvider.net,1340,99.562,99.728,99.613,0.067
atl.speedtest.clouvider.net,1350,99.6,99.964,99.753,0.152
atl.speedtest.clouvider.net,1360,99.548,99.764,99.654,0.098
atl.speedtest.clouvider.net,1370,99.578,99.856,99.651,0.118
atl.speedtest.clouvider.net,1380,99.566,99.65,99.6,0.032
atl.speedtest.clouvider.net,1390,99.59,99.809,99.702,0.08
atl.speedtest.clouvider.net,1400,99.548,99.596,99.577,0.018
atl.speedtest.clouvider.net,1410,99.566,99.635,99.59,0.026
atl.speedtest.clouvider.net,1420,99.565,99.753,99.62,0.076
atl.speedtest.clouvider.net,1430,99.542,99.771,99.614,0.091
atl.speedtest.clouvider.net,1440,99.537,99.575,99.559,0.014
atl.speedtest.clouvider.net,1450,99.521,99.917,99.681,0.151
atl.speedtest.clouvider.net,1460,97.864,97.909,97.891,0.017
atl.speedtest.clouvider.net,1470,97.85,98.056,97.931,0.076
nyc.speedtest.clouvider.net,20,96.149,96.266,96.201,0.044
nyc.speedtest.clouvider.net,30,96.178,96.477,96.274,0.119
nyc.speedtest.clouvider.net,40,96.178,96.289,96.219,0.041
nyc.speedtest.clouvider.net,50,96.153,96.293,96.201,0.055
nyc.speedtest.clouvider.net,60,96.167,96.384,96.261,0.085
nyc.speedtest.clouvider.net,70,96.19,96.587,96.306,0.163
nyc.speedtest.clouvider.net,80,96.152,96.344,96.236,0.069
nyc.speedtest.clouvider.net,90,96.141,96.203,96.176,0.024
nyc.speedtest.clouvider.net,100,96.118,96.206,96.173,0.035
nyc.speedtest.clouvider.net,110,96.093,96.196,96.163,0.041
nyc.speedtest.clouvider.net,120,96.093,96.344,96.225,0.09
nyc.speedtest.clouvider.net,130,96.11,96.5,96.263,0.144
nyc.speedtest.clouvider.net,140,96.199,96.572,96.302,0.155
nyc.speedtest.clouvider.net,150,96.123,96.249,96.195,0.045
nyc.speedtest.clouvider.net,160,96.089,96.31,96.18,0.08
nyc.speedtest.clouvider.net,170,96.149,96.345,96.22,0.078
nyc.speedtest.clouvider.net,180,96.166,96.217,96.189,0.021
nyc.speedtest.clouvider.net,190,96.158,96.607,96.376,0.159
nyc.speedtest.clouvider.net,200,96.18,96.32,96.243,0.05
nyc.speedtest.clouvider.net,210,96.119,96.766,96.382,0.255
nyc.speedtest.clouvider.net,220,96.134,96.307,96.242,0.066
nyc.speedtest.clouvider.net,230,96.212,96.28,96.249,0.024
nyc.speedtest.clouvider.net,240,96.227,96.38,96.301,0.056
nyc.speedtest.clouvider.net,250,96.116,96.393,96.243,0.1
nyc.speedtest.clouvider.net,260,96.181,96.282,96.225,0.039
nyc.speedtest.clouvider.net,270,96.177,96.267,96.223,0.041
nyc.speedtest.clouvider.net,280,96.128,96.474,96.256,0.131
nyc.speedtest.clouvider.net,290,96.067,96.26,96.195,0.077
nyc.speedtest.clouvider.net,300,96.187,96.264,96.214,0.03
nyc.speedtest.clouvider.net,310,96.149,96.529,96.285,0.144
nyc.speedtest.clouvider.net,320,96.184,96.389,96.244,0.084
nyc.speedtest.clouvider.net,330,96.118,96.267,96.208,0.062
nyc.speedtest.clouvider.net,340,96.092,96.29,96.207,0.072
nyc.speedtest.clouvider.net,350,96.133,96.284,96.181,0.06
nyc.speedtest.clouvider.net,360,96.127,96.326,96.212,0.071
nyc.speedtest.clouvider.net,370,96.207,96.322,96.252,0.042
nyc.speedtest.clouvider.net,380,96.142,96.178,96.156,0.013
nyc.speedtest.clouvider.net,390,96.102,96.266,96.187,0.058
nyc.speedtest.clouvider.net,400,96.102,96.435,96.224,0.126
nyc.speedtest.clouvider.net,410,96.166,96.322,96.246,0.055
nyc.speedtest.clouvider.net,420,96.126,96.286,96.204,0.057
nyc.speedtest.clouvider.net,430,96.182,96.212,96.201,0.011
nyc.speedtest.clouvider.net,440,96.149,96.527,96.289,0.151
nyc.speedtest.clouvider.net,450,96.161,96.487,96.275,0.125
nyc.speedtest.clouvider.net,460,96.1,96.195,96.154,0.034
nyc.speedtest.clouvider.net,470,96.192,96.565,96.325,0.147
nyc.speedtest.clouvider.net,480,96.157,96.198,96.185,0.016
nyc.speedtest.clouvider.net,490,96.138,96.234,96.2,0.037
nyc.speedtest.clouvider.net,500,96.15,96.386,96.23,0.091
nyc.speedtest.clouvider.net,510,96.135,96.242,96.2,0.039
nyc.speedtest.clouvider.net,520,96.175,96.216,96.192,0.015
nyc.speedtest.clouvider.net,530,96.087,96.534,96.261,0.165
nyc.speedtest.clouvider.net,540,96.192,96.311,96.24,0.045
nyc.speedtest.clouvider.net,550,96.085,96.201,96.158,0.044
nyc.speedtest.clouvider.net,560,96.13,96.178,96.153,0.017
nyc.speedtest.clouvider.net,570,96.149,96.388,96.24,0.089
nyc.speedtest.clouvider.net,580,96.133,96.411,96.275,0.113
nyc.speedtest.clouvider.net,590,96.216,96.373,96.265,0.063
nyc.speedtest.clouvider.net,600,96.144,96.214,96.175,0.027
nyc.speedtest.clouvider.net,610,96.045,96.376,96.239,0.124
nyc.speedtest.clouvider.net,620,96.196,96.317,96.237,0.047
nyc.speedtest.clouvider.net,630,96.211,96.425,96.291,0.082
nyc.speedtest.clouvider.net,640,96.161,96.701,96.323,0.219
nyc.speedtest.clouvider.net,650,96.213,96.456,96.299,0.092
nyc.speedtest.clouvider.net,660,96.137,96.249,96.21,0.044
nyc.speedtest.clouvider.net,670,96.17,96.423,96.258,0.099
nyc.speedtest.clouvider.net,680,96.155,96.48,96.27,0.126
nyc.speedtest.clouvider.net,690,96.187,96.416,96.252,0.094
nyc.speedtest.clouvider.net,700,96.128,96.185,96.154,0.02
nyc.speedtest.clouvider.net,710,96.094,96.38,96.196,0.109
nyc.speedtest.clouvider.net,720,96.106,96.199,96.164,0.036
nyc.speedtest.clouvider.net,730,96.183,96.266,96.226,0.03
nyc.speedtest.clouvider.net,740,96.139,96.273,96.222,0.05
nyc.speedtest.clouvider.net,750,96.21,96.422,96.283,0.086
nyc.speedtest.clouvider.net,760,96.178,96.607,96.457,0.171
nyc.speedtest.clouvider.net,770,96.207,96.423,96.288,0.084
nyc.speedtest.clouvider.net,780,96.206,96.439,96.29,0.09
nyc.speedtest.clouvider.net,790,96.155,96.374,96.239,0.082
nyc.speedtest.clouvider.net,800,96.116,96.394,96.28,0.108
nyc.speedtest.clouvider.net,810,96.27,96.646,96.377,0.156
nyc.speedtest.clouvider.net,820,96.189,96.417,96.324,0.091
nyc.speedtest.clouvider.net,830,96.151,96.244,96.19,0.033
nyc.speedtest.clouvider.net,840,96.182,96.268,96.224,0.03
nyc.speedtest.clouvider.net,850,96.153,96.398,96.262,0.089
nyc.speedtest.clouvider.net,860,96.18,96.444,96.314,0.113
nyc.speedtest.clouvider.net,870,96.126,96.252,96.211,0.05
nyc.speedtest.clouvider.net,880,96.157,96.438,96.248,0.11
nyc.speedtest.clouvider.net,890,96.128,96.277,96.211,0.053
nyc.speedtest.clouvider.net,900,96.12,96.224,96.173,0.043
nyc.speedtest.clouvider.net,910,96.125,96.468,96.308,0.15
nyc.speedtest.clouvider.net,920,96.141,96.295,96.199,0.061
nyc.speedtest.clouvider.net,930,96.141,96.271,96.205,0.046
nyc.speedtest.clouvider.net,940,96.154,96.241,96.196,0.031
nyc.speedtest.clouvider.net,950,96.099,96.461,96.298,0.151
nyc.speedtest.clouvider.net,960,96.192,96.267,96.228,0.033
nyc.speedtest.clouvider.net,970,96.096,96.237,96.191,0.056
nyc.speedtest.clouvider.net,980,96.211,96.381,96.304,0.066
nyc.speedtest.clouvider.net,990,96.132,96.336,96.231,0.074
nyc.speedtest.clouvider.net,1000,96.111,96.319,96.212,0.073
nyc.speedtest.clouvider.net,1010,96.186,96.333,96.236,0.059
nyc.speedtest.clouvider.net,1020,96.095,96.21,96.172,0.046
nyc.speedtest.clouvider.net,1030,96.122,96.311,96.209,0.067
nyc.speedtest.clouvider.net,1040,96.152,96.319,96.218,0.061
nyc.speedtest.clouvider.net,1050,96.132,96.344,96.22,0.077
nyc.speedtest.clouvider.net,1060,96.182,96.419,96.247,0.099
nyc.speedtest.clouvider.net,1070,96.142,96.297,96.213,0.058
nyc.speedtest.clouvider.net,1080,96.132,96.431,96.226,0.119
nyc.speedtest.clouvider.net,1090,96.161,96.238,96.186,0.031
nyc.speedtest.clouvider.net,1100,96.153,96.292,96.235,0.056
nyc.speedtest.clouvider.net,1110,96.112,96.42,96.246,0.112
nyc.speedtest.clouvider.net,1120,96.182,96.386,96.283,0.08
nyc.speedtest.clouvider.net,1130,96.147,96.36,96.218,0.085
nyc.speedtest.clouvider.net,1140,96.173,96.231,96.208,0.022
nyc.speedtest.clouvider.net,1150,96.17,96.245,96.223,0.03
nyc.speedtest.clouvider.net,1160,96.135,96.191,96.162,0.02
nyc.speedtest.clouvider.net,1170,96.195,96.274,96.238,0.028
nyc.speedtest.clouvider.net,1180,96.123,96.208,96.182,0.034
nyc.speedtest.clouvider.net,1190,96.156,96.283,96.237,0.051
nyc.speedtest.clouvider.net,1200,96.187,96.236,96.213,0.022
nyc.speedtest.clouvider.net,1210,96.175,96.249,96.227,0.03
nyc.speedtest.clouvider.net,1220,96.122,96.236,96.173,0.046
nyc.speedtest.clouvider.net,1230,96.119,96.38,96.228,0.094
nyc.speedtest.clouvider.net,1240,96.108,96.474,96.297,0.143
nyc.speedtest.clouvider.net,1250,96.118,96.232,96.189,0.044
nyc.speedtest.clouvider.net,1260,96.146,96.382,96.217,0.096
nyc.speedtest.clouvider.net,1270,96.308,96.618,96.436,0.129
nyc.speedtest.clouvider.net,1280,96.186,96.291,96.228,0.038
nyc.speedtest.clouvider.net,1290,96.188,96.24,96.213,0.019
nyc.speedtest.clouvider.net,1300,96.104,96.297,96.224,0.078
nyc.speedtest.clouvider.net,1310,96.131,96.558,96.28,0.163
nyc.speedtest.clouvider.net,1320,96.146,96.368,96.251,0.081
nyc.speedtest.clouvider.net,1330,96.133,96.241,96.204,0.043
nyc.speedtest.clouvider.net,1340,96.116,96.352,96.252,0.102
nyc.speedtest.clouvider.net,1350,96.126,96.267,96.208,0.053
nyc.speedtest.clouvider.net,1360,96.124,96.532,96.263,0.158
nyc.speedtest.clouvider.net,1370,96.114,96.584,96.296,0.175
nyc.speedtest.clouvider.net,1380,96.134,96.234,96.196,0.038
nyc.speedtest.clouvider.net,1390,96.151,96.417,96.243,0.102
nyc.speedtest.clouvider.net,1400,96.158,96.358,96.239,0.077
nyc.speedtest.clouvider.net,1410,96.179,96.515,96.405,0.133
nyc.speedtest.clouvider.net,1420,96.169,96.552,96.332,0.144
nyc.speedtest.clouvider.net,1430,96.079,96.289,96.205,0.078
nyc.speedtest.clouvider.net,1440,96.159,96.226,96.206,0.027
nyc.speedtest.clouvider.net,1450,96.168,96.254,96.219,0.031
nyc.speedtest.clouvider.net,1460,98.98,99.242,99.092,0.096
nyc.speedtest.clouvider.net,1470,98.973,99.146,99.084,0.069
lon.speedtest.clouvider.net,20,1.577,1.638,1.601,0.022
lon.speedtest.clouvider.net,30,1.497,1.671,1.596,0.062
lon.speedtest.clouvider.net,40,1.535,1.659,1.627,0.053
lon.speedtest.clouvider.net,50,1.521,1.628,1.594,0.042
lon.speedtest.clouvider.net,60,1.597,1.796,1.7,0.09
lon.speedtest.clouvider.net,70,1.524,1.791,1.649,0.097
lon.speedtest.clouvider.net,80,1.606,1.691,1.63,0.035
lon.speedtest.clouvider.net,90,1.569,2.047,1.714,0.193
lon.speedtest.clouvider.net,100,1.548,1.703,1.629,0.061
lon.speedtest.clouvider.net,110,1.62,1.734,1.678,0.052
lon.speedtest.clouvider.net,120,1.52,1.634,1.589,0.042
lon.speedtest.clouvider.net,130,1.552,1.628,1.584,0.027
lon.speedtest.clouvider.net,140,1.478,1.836,1.633,0.128
lon.speedtest.clouvider.net,150,1.555,1.627,1.591,0.027
lon.speedtest.clouvider.net,160,1.53,1.635,1.589,0.038
lon.speedtest.clouvider.net,170,1.54,1.677,1.622,0.053
lon.speedtest.clouvider.net,180,1.566,1.638,1.604,0.03
lon.speedtest.clouvider.net,190,1.619,1.776,1.671,0.061
lon.speedtest.clouvider.net,200,1.563,1.976,1.687,0.167
lon.speedtest.clouvider.net,210,1.516,1.629,1.583,0.041
lon.speedtest.clouvider.net,220,1.543,1.805,1.629,0.103
lon.speedtest.clouvider.net,230,1.517,1.643,1.602,0.049
lon.speedtest.clouvider.net,240,1.513,1.659,1.608,0.056
lon.speedtest.clouvider.net,250,1.54,1.649,1.611,0.042
lon.speedtest.clouvider.net,260,1.536,1.782,1.669,0.104
lon.speedtest.clouvider.net,270,1.603,1.886,1.726,0.111
lon.speedtest.clouvider.net,280,1.679,1.99,1.793,0.117
lon.speedtest.clouvider.net,290,1.619,1.926,1.782,0.109
lon.speedtest.clouvider.net,300,1.536,1.712,1.62,0.062
lon.speedtest.clouvider.net,310,1.53,1.673,1.604,0.051
lon.speedtest.clouvider.net,320,1.549,1.665,1.602,0.042
lon.speedtest.clouvider.net,330,1.556,1.83,1.7,0.109
lon.speedtest.clouvider.net,340,1.519,1.849,1.706,0.139
lon.speedtest.clouvider.net,350,1.536,1.753,1.614,0.082
lon.speedtest.clouvider.net,360,1.524,1.975,1.68,0.173
lon.speedtest.clouvider.net,370,1.489,1.661,1.589,0.062
lon.speedtest.clouvider.net,380,1.604,1.674,1.635,0.025
lon.speedtest.clouvider.net,390,1.544,1.788,1.655,0.093
lon.speedtest.clouvider.net,400,1.514,1.609,1.58,0.038
lon.speedtest.clouvider.net,410,1.543,1.802,1.657,0.093
lon.speedtest.clouvider.net,420,1.587,1.632,1.608,0.016
lon.speedtest.clouvider.net,430,1.529,1.657,1.608,0.048
lon.speedtest.clouvider.net,440,1.513,1.646,1.608,0.055
lon.speedtest.clouvider.net,450,1.612,1.675,1.643,0.023
lon.speedtest.clouvider.net,460,1.586,1.642,1.626,0.023
lon.speedtest.clouvider.net,470,1.522,1.705,1.635,0.072
lon.speedtest.clouvider.net,480,1.6,1.64,1.625,0.015
lon.speedtest.clouvider.net,490,1.527,1.738,1.64,0.075
lon.speedtest.clouvider.net,500,1.539,1.656,1.591,0.043
lon.speedtest.clouvider.net,510,1.517,1.674,1.6,0.058
lon.speedtest.clouvider.net,520,1.551,1.668,1.61,0.041
lon.speedtest.clouvider.net,530,1.515,1.673,1.624,0.063
lon.speedtest.clouvider.net,540,1.506,1.985,1.665,0.187
lon.speedtest.clouvider.net,550,1.487,1.863,1.645,0.136
lon.speedtest.clouvider.net,560,1.537,1.655,1.6,0.042
lon.speedtest.clouvider.net,570,1.561,1.653,1.613,0.033
lon.speedtest.clouvider.net,580,1.682,1.959,1.804,0.118
lon.speedtest.clouvider.net,590,1.593,1.816,1.674,0.09
lon.speedtest.clouvider.net,600,1.589,1.67,1.631,0.031
lon.speedtest.clouvider.net,610,1.504,1.637,1.586,0.05
lon.speedtest.clouvider.net,620,1.553,1.63,1.598,0.028
lon.speedtest.clouvider.net,630,1.507,1.787,1.646,0.099
lon.speedtest.clouvider.net,640,1.514,1.719,1.649,0.082
lon.speedtest.clouvider.net,650,1.621,1.842,1.701,0.088
lon.speedtest.clouvider.net,660,1.566,1.811,1.685,0.087
lon.speedtest.clouvider.net,670,1.563,1.858,1.702,0.109
lon.speedtest.clouvider.net,680,1.543,1.652,1.617,0.043
lon.speedtest.clouvider.net,690,1.564,1.668,1.619,0.047
lon.speedtest.clouvider.net,700,1.56,1.692,1.634,0.055
lon.speedtest.clouvider.net,710,1.643,1.945,1.819,0.117
lon.speedtest.clouvider.net,720,1.517,1.654,1.609,0.054
lon.speedtest.clouvider.net,730,1.619,3.096,2.022,0.621
lon.speedtest.clouvider.net,740,1.609,4.464,2.974,1.338
lon.speedtest.clouvider.net,750,1.538,2.463,1.881,0.358
lon.speedtest.clouvider.net,760,1.655,4.366,3.607,1.129
lon.speedtest.clouvider.net,770,1.557,1.736,1.653,0.081
lon.speedtest.clouvider.net,780,1.648,1.845,1.751,0.07
lon.speedtest.clouvider.net,790,1.674,2.441,1.95,0.292
lon.speedtest.clouvider.net,800,1.73,2.203,2.025,0.186
lon.speedtest.clouvider.net,810,1.545,1.823,1.665,0.1
lon.speedtest.clouvider.net,820,1.555,1.63,1.6,0.027
lon.speedtest.clouvider.net,830,1.489,1.661,1.602,0.067
lon.speedtest.clouvider.net,840,1.638,1.825,1.704,0.071
lon.speedtest.clouvider.net,850,1.56,1.644,1.59,0.032
lon.speedtest.clouvider.net,860,1.481,1.948,1.737,0.166
lon.speedtest.clouvider.net,870,1.496,1.821,1.626,0.12
lon.speedtest.clouvider.net,880,1.538,1.667,1.625,0.051
lon.speedtest.clouvider.net,890,1.542,1.671,1.615,0.046
lon.speedtest.clouvider.net,900,1.556,1.783,1.682,0.081
lon.speedtest.clouvider.net,910,1.549,1.636,1.611,0.036
lon.speedtest.clouvider.net,920,1.506,1.619,1.583,0.045
lon.speedtest.clouvider.net,930,1.532,1.637,1.604,0.042
lon.speedtest.clouvider.net,940,1.551,1.836,1.704,0.106
lon.speedtest.clouvider.net,950,1.545,1.801,1.667,0.091
lon.speedtest.clouvider.net,960,1.51,1.646,1.597,0.055
lon.speedtest.clouvider.net,970,1.662,1.824,1.72,0.064
lon.speedtest.clouvider.net,980,1.503,2.057,1.747,0.199
lon.speedtest.clouvider.net,990,1.508,1.612,1.569,0.039
lon.speedtest.clouvider.net,1000,1.535,1.697,1.629,0.058
lon.speedtest.clouvider.net,1010,1.594,1.923,1.684,0.138
lon.speedtest.clouvider.net,1020,1.518,2.035,1.705,0.196
lon.speedtest.clouvider.net,1030,1.543,1.618,1.589,0.03
lon.speedtest.clouvider.net,1040,1.515,1.96,1.76,0.175
lon.speedtest.clouvider.net,1050,1.497,1.705,1.621,0.076
lon.speedtest.clouvider.net,1060,1.549,1.683,1.635,0.052
lon.speedtest.clouvider.net,1070,1.544,1.627,1.605,0.035
lon.speedtest.clouvider.net,1080,1.519,1.667,1.613,0.056
lon.speedtest.clouvider.net,1090,1.548,1.652,1.612,0.042
lon.speedtest.clouvider.net,1100,1.568,1.64,1.605,0.028
lon.speedtest.clouvider.net,1110,1.58,1.793,1.665,0.078
lon.speedtest.clouvider.net,1120,1.548,1.838,1.663,0.107
lon.speedtest.clouvider.net,1130,1.536,1.826,1.661,0.104
lon.speedtest.clouvider.net,1140,1.543,1.753,1.635,0.077
lon.speedtest.clouvider.net,1150,1.518,1.643,1.592,0.046
lon.speedtest.clouvider.net,1160,1.56,1.695,1.628,0.048
lon.speedtest.clouvider.net,1170,1.574,1.623,1.605,0.018
lon.speedtest.clouvider.net,1180,1.497,1.758,1.629,0.092
lon.speedtest.clouvider.net,1190,1.506,1.845,1.654,0.122
lon.speedtest.clouvider.net,1200,1.543,1.639,1.591,0.034
lon.speedtest.clouvider.net,1210,1.56,1.854,1.665,0.112
lon.speedtest.clouvider.net,1220,1.56,1.673,1.603,0.043
lon.speedtest.clouvider.net,1230,1.562,1.696,1.652,0.054
