server,payload_size,rtt_min,rtt_max,rtt_avg,rtt_std
lon.speedtest.clouvider.net,1390,1.527,1.906,1.711,0.135
lon.speedtest.clouvider.net,1400,1.606,1.641,1.622,0.013
lon.speedtest.clouvider.net,1410,1.566,1.696,1.645,0.052
lon.speedtest.clouvider.net,1420,1.532,1.859,1.667,0.12
lon.speedtest.clouvider.net,1430,1.532,1.646,1.606,0.043
lon.speedtest.clouvider.net,1440,1.582,1.697,1.644,0.04
lon.speedtest.clouvider.net,1450,1.589,1.679,1.635,0.032
lon.speedtest.clouvider.net,1460,1.594,1.645,1.624,0.02
lon.speedtest.clouvider.net,1470,1.552,1.664,1.619,0.042
la.speedtest.clouvider.net,20,139.8,139.943,139.852,0.054
la.speedtest.clouvider.net,30,139.812,139.948,139.853,0.055
la.speedtest.clouvider.net,40,139.824,139.985,139.887,0.062
la.speedtest.clouvider.net,50,139.783,140.016,139.867,0.092
la.speedtest.clouvider.net,60,139.762,139.839,139.809,0.028
la.speedtest.clouvider.net,70,139.741,140.097,139.895,0.128
la.speedtest.clouvider.net,80,139.827,139.852,139.836,0.01
la.speedtest.clouvider.net,90,139.877,139.972,139.932,0.034
la.speedtest.clouvider.net,100,139.779,139.944,139.852,0.059
la.speedtest.clouvider.net,110,139.796,139.914,139.86,0.042
la.speedtest.clouvider.net,120,139.814,139.878,139.846,0.023
la.speedtest.clouvider.net,130,139.828,140.108,139.916,0.112
la.speedtest.clouvider.net,140,139.747,139.861,139.817,0.042
la.speedtest.clouvider.net,150,139.769,139.93,139.855,0.057
la.speedtest.clouvider.net,160,139.772,139.883,139.841,0.041
la.speedtest.clouvider.net,170,139.816,139.995,139.891,0.067
la.speedtest.clouvider.net,180,139.751,139.899,139.829,0.054
la.speedtest.clouvider.net,190,139.86,140.047,139.924,0.074
la.speedtest.clouvider.net,200,139.777,139.94,139.836,0.062
la.speedtest.clouvider.net,210,139.779,139.851,139.828,0.029
la.speedtest.clouvider.net,220,139.75,139.865,139.828,0.045
la.speedtest.clouvider.net,230,139.782,140.002,139.867,0.081
la.speedtest.clouvider.net,240,139.842,140.1,139.933,0.101
la.speedtest.clouvider.net,250,139.831,139.946,139.881,0.042
la.speedtest.clouvider.net,260,139.93,139.984,139.96,0.021
la.speedtest.clouvider.net,270,139.873,140.028,139.922,0.062
la.speedtest.clouvider.net,280,139.818,139.912,139.869,0.04
la.speedtest.clouvider.net,290,139.81,139.928,139.862,0.042
la.speedtest.clouvider.net,300,139.757,139.863,139.819,0.042
la.speedtest.clouvider.net,310,139.797,139.967,139.881,0.06
la.speedtest.clouvider.net,320,139.785,140.041,139.879,0.097
la.speedtest.clouvider.net,330,139.778,140.037,139.887,0.093
la.speedtest.clouvider.net,340,139.778,140.035,139.88,0.094
la.speedtest.clouvider.net,350,139.803,140.054,139.896,0.094
la.speedtest.clouvider.net,360,139.844,140.04,139.934,0.071
la.speedtest.clouvider.net,370,139.809,139.949,139.871,0.05
la.speedtest.clouvider.net,380,139.811,139.998,139.88,0.07
la.speedtest.clouvider.net,390,139.802,139.854,139.82,0.02
la.speedtest.clouvider.net,400,139.751,139.946,139.844,0.069
la.speedtest.clouvider.net,410,139.785,139.988,139.89,0.082
la.speedtest.clouvider.net,420,139.824,139.843,139.836,0.007
la.speedtest.clouvider.net,430,139.792,139.851,139.834,0.024
la.speedtest.clouvider.net,440,139.795,140.205,139.924,0.163
la.speedtest.clouvider.net,450,139.771,139.907,139.856,0.054
la.speedtest.clouvider.net,460,139.867,139.983,139.904,0.047
la.speedtest.clouvider.net,470,139.822,139.903,139.877,0.032
la.speedtest.clouvider.net,480,139.777,139.863,139.829,0.031
la.speedtest.clouvider.net,490,139.776,139.839,139.814,0.023
la.speedtest.clouvider.net,500,139.777,140.024,139.873,0.1
la.speedtest.clouvider.net,510,139.795,139.848,139.818,0.022
la.speedtest.clouvider.net,520,139.741,139.913,139.836,0.061
la.speedtest.clouvider.net,530,139.806,139.914,139.861,0.038
la.speedtest.clouvider.net,540,139.777,139.871,139.829,0.034
la.speedtest.clouvider.net,550,139.807,139.885,139.857,0.029
la.speedtest.clouvider.net,560,139.815,139.87,139.849,0.021
la.speedtest.clouvider.net,570,139.809,139.898,139.852,0.031
la.speedtest.clouvider.net,580,139.838,139.872,139.859,0.013
la.speedtest.clouvider.net,590,139.811,140.041,139.937,0.09
la.speedtest.clouvider.net,600,139.785,140.013,139.853,0.092
la.speedtest.clouvider.net,610,139.751,139.896,139.834,0.057
la.speedtest.clouvider.net,620,139.81,140.077,139.96,0.113
la.speedtest.clouvider.net,630,139.779,139.96,139.866,0.069
la.speedtest.clouvider.net,640,139.802,140.02,139.894,0.082
la.speedtest.clouvider.net,650,139.852,140.101,139.948,0.095
la.speedtest.clouvider.net,660,139.84,140.129,139.927,0.117
la.speedtest.clouvider.net,670,139.799,139.924,139.883,0.05
la.speedtest.clouvider.net,680,139.837,139.941,139.876,0.041
la.speedtest.clouvider.net,690,139.882,139.902,139.888,0.007
la.speedtest.clouvider.net,700,139.889,139.931,139.904,0.016
la.speedtest.clouvider.net,710,139.79,139.927,139.857,0.048
la.speedtest.clouvider.net,720,139.795,139.864,139.829,0.028
la.speedtest.clouvider.net,730,139.788,140.005,139.908,0.077
la.speedtest.clouvider.net,740,139.815,139.861,139.835,0.016
la.speedtest.clouvider.net,750,139.789,139.919,139.852,0.047
la.speedtest.clouvider.net,760,139.853,139.918,139.876,0.025
la.speedtest.clouvider.net,770,139.822,139.889,139.857,0.027
la.speedtest.clouvider.net,780,139.857,139.876,139.866,0.007
la.speedtest.clouvider.net,790,139.784,139.864,139.838,0.031
la.speedtest.clouvider.net,800,139.779,140.028,139.892,0.088
la.speedtest.clouvider.net,810,139.788,139.915,139.849,0.046
la.speedtest.clouvider.net,820,139.798,139.846,139.82,0.017
la.speedtest.clouvider.net,830,139.808,140.057,139.895,0.095
la.speedtest.clouvider.net,840,139.784,139.89,139.857,0.042
la.speedtest.clouvider.net,850,139.829,140.044,139.928,0.077
la.speedtest.clouvider.net,860,139.805,140.051,139.905,0.089
la.speedtest.clouvider.net,870,139.839,140.089,139.912,0.102
la.speedtest.clouvider.net,880,139.806,139.929,139.877,0.047
la.speedtest.clouvider.net,890,139.817,139.995,139.885,0.07
la.speedtest.clouvider.net,900,139.797,140.061,139.906,0.102
la.speedtest.clouvider.net,910,139.776,140.047,139.876,0.102
la.speedtest.clouvider.net,920,139.801,139.84,139.817,0.014
la.speedtest.clouvider.net,930,139.723,140.015,139.855,0.109
la.speedtest.clouvider.net,940,139.811,140.09,139.895,0.113
la.speedtest.clouvider.net,950,139.826,140.092,139.925,0.099
la.speedtest.clouvider.net,960,139.781,140.215,139.948,0.163
la.speedtest.clouvider.net,970,139.788,139.982,139.88,0.068
la.speedtest.clouvider.net,980,139.784,139.9,139.851,0.044
la.speedtest.clouvider.net,990,139.804,139.833,139.813,0.011
la.speedtest.clouvider.net,1000,139.825,139.902,139.861,0.03
la.speedtest.clouvider.net,1010,139.8,140.009,139.891,0.084
la.speedtest.clouvider.net,1020,139.842,139.893,139.87,0.018
la.speedtest.clouvider.net,1030,139.853,140.05,139.911,0.08
la.speedtest.clouvider.net,1040,139.797,139.913,139.863,0.042
la.speedtest.clouvider.net,1050,139.819,139.938,139.868,0.044
la.speedtest.clouvider.net,1060,139.799,139.848,139.817,0.019
la.speedtest.clouvider.net,1070,139.808,139.875,139.846,0.027
la.speedtest.clouvider.net,1080,139.744,139.897,139.846,0.06
la.speedtest.clouvider.net,1090,139.757,139.995,139.87,0.084
la.speedtest.clouvider.net,1100,139.801,139.939,139.868,0.05
la.speedtest.clouvider.net,1110,139.782,140.017,139.872,0.089
la.speedtest.clouvider.net,1120,139.816,139.881,139.855,0.024
la.speedtest.clouvider.net,1130,139.806,139.906,139.868,0.041
la.speedtest.clouvider.net,1140,139.817,139.877,139.848,0.025
la.speedtest.clouvider.net,1150,139.785,140.021,139.857,0.095
la.speedtest.clouvider.net,1160,139.788,139.872,139.844,0.034
la.speedtest.clouvider.net,1170,139.784,140.012,139.898,0.087
la.speedtest.clouvider.net,1180,139.814,140.119,139.961,0.11
la.speedtest.clouvider.net,1190,139.814,139.894,139.862,0.03
la.speedtest.clouvider.net,1200,139.863,140.137,139.942,0.112
la.speedtest.clouvider.net,1210,139.835,139.896,139.858,0.023
la.speedtest.clouvider.net,1220,139.757,139.893,139.823,0.052
la.speedtest.clouvider.net,1230,139.754,139.887,139.829,0.053
la.speedtest.clouvider.net,1240,139.843,139.932,139.876,0.034
la.speedtest.clouvider.net,1250,139.812,139.895,139.849,0.03
la.speedtest.clouvider.net,1260,139.763,139.901,139.841,0.049
la.speedtest.clouvider.net,1270,139.837,139.897,139.866,0.024
la.speedtest.clouvider.net,1280,139.794,139.853,139.832,0.022
la.speedtest.clouvider.net,1290,139.764,140.062,139.863,0.117
la.speedtest.clouvider.net,1300,139.786,139.852,139.819,0.028
la.speedtest.clouvider.net,1310,139.766,139.877,139.824,0.049
la.speedtest.clouvider.net,1320,139.856,140.137,140.004,0.1
la.speedtest.clouvider.net,1330,139.827,139.929,139.87,0.038
la.speedtest.clouvider.net,1340,139.785,139.877,139.832,0.033
la.speedtest.clouvider.net,1350,139.813,140.197,139.934,0.152
la.speedtest.clouvider.net,1360,139.776,139.907,139.842,0.056
la.speedtest.clouvider.net,1370,139.777,139.879,139.827,0.036
la.speedtest.clouvider.net,1380,139.759,139.922,139.842,0.06
la.speedtest.clouvider.net,1390,139.818,140.002,139.903,0.068
la.speedtest.clouvider.net,1400,139.816,139.875,139.849,0.021
la.speedtest.clouvider.net,1410,139.838,140.038,139.931,0.073
la.speedtest.clouvider.net,1420,139.827,140.053,139.901,0.088
la.speedtest.clouvider.net,1430,139.839,139.867,139.854,0.012
la.speedtest.clouvider.net,1440,139.826,140.04,139.911,0.08
la.speedtest.clouvider.net,1450,139.846,139.939,139.875,0.037
la.speedtest.clouvider.net,1460,141.194,141.325,141.235,0.053
la.speedtest.clouvider.net,1470,141.206,141.359,141.291,0.059
paris.testdebit.info,20,8.557,8.866,8.663,0.123
paris.testdebit.info,30,8.552,8.628,8.581,0.028
paris.testdebit.info,40,8.47,8.575,8.531,0.039
paris.testdebit.info,50,8.476,8.631,8.563,0.055
paris.testdebit.info,60,8.51,8.588,8.551,0.035
paris.testdebit.info,70,8.54,8.659,8.625,0.049
paris.testdebit.info,80,8.589,8.633,8.605,0.017
paris.testdebit.info,90,8.556,8.649,8.614,0.037
paris.testdebit.info,100,8.569,8.645,8.607,0.028
paris.testdebit.info,110,8.478,8.638,8.593,0.067
paris.testdebit.info,120,8.579,8.691,8.641,0.04
paris.testdebit.info,130,8.545,8.71,8.62,0.063
paris.testdebit.info,140,8.557,8.656,8.626,0.04
paris.testdebit.info,150,8.562,8.677,8.632,0.044
paris.testdebit.info,160,8.605,8.755,8.682,0.053
paris.testdebit.info,170,8.568,8.647,8.616,0.029
paris.testdebit.info,180,8.554,8.621,8.588,0.025
paris.testdebit.info,190,8.546,8.666,8.616,0.045
paris.testdebit.info,200,8.582,8.775,8.655,0.073
paris.testdebit.info,210,8.494,8.649,8.602,0.063
paris.testdebit.info,220,8.54,8.673,8.624,0.054
paris.testdebit.info,230,8.527,8.678,8.611,0.054
paris.testdebit.info,240,8.599,8.641,8.622,0.015
paris.testdebit.info,250,8.525,8.869,8.683,0.123
paris.testdebit.info,260,8.533,9.055,8.754,0.211
paris.testdebit.info,270,8.535,8.669,8.618,0.05
paris.testdebit.info,280,8.609,8.881,8.708,0.109
paris.testdebit.info,290,8.565,8.649,8.626,0.035
paris.testdebit.info,300,8.544,8.667,8.623,0.046
paris.testdebit.info,310,8.537,8.677,8.626,0.053
paris.testdebit.info,320,8.627,8.668,8.642,0.015
paris.testdebit.info,330,8.576,8.795,8.658,0.081
paris.testdebit.info,340,8.542,8.888,8.72,0.146
paris.testdebit.info,350,8.537,8.704,8.632,0.061
paris.testdebit.info,360,8.602,8.641,8.622,0.018
paris.testdebit.info,370,8.538,8.665,8.624,0.051
paris.testdebit.info,380,8.568,8.685,8.633,0.041
paris.testdebit.info,390,8.574,9.06,8.764,0.189
paris.testdebit.info,400,8.553,8.689,8.597,0.053
paris.testdebit.info,410,8.499,8.751,8.604,0.092
paris.testdebit.info,420,8.482,8.871,8.606,0.155
paris.testdebit.info,430,8.483,8.755,8.626,0.113
paris.testdebit.info,440,8.487,8.902,8.665,0.149
paris.testdebit.info,450,8.513,8.604,8.552,0.035
paris.testdebit.info,460,8.469,8.568,8.529,0.036
paris.testdebit.info,470,8.583,8.602,8.591,0.007
paris.testdebit.info,480,8.473,8.685,8.595,0.076
paris.testdebit.info,490,8.515,8.58,8.552,0.023
paris.testdebit.info,500,8.478,8.574,8.532,0.034
paris.testdebit.info,510,8.509,8.753,8.594,0.094
paris.testdebit.info,520,8.501,8.774,8.605,0.105
paris.testdebit.info,530,8.56,8.624,8.585,0.024
paris.testdebit.info,540,8.466,8.606,8.554,0.054
paris.testdebit.info,550,8.506,8.602,8.561,0.038
paris.testdebit.info,560,8.469,8.663,8.595,0.074
paris.testdebit.info,570,8.525,8.781,8.624,0.095
paris.testdebit.info,580,8.534,8.704,8.626,0.06
paris.testdebit.info,590,8.534,8.653,8.602,0.046
paris.testdebit.info,600,8.496,8.735,8.614,0.087
paris.testdebit.info,610,8.471,8.621,8.561,0.057
paris.testdebit.info,620,8.54,8.608,8.585,0.027
paris.testdebit.info,630,8.509,8.673,8.605,0.069
paris.testdebit.info,640,8.531,8.652,8.592,0.045
paris.testdebit.info,650,8.491,8.729,8.636,0.088
paris.testdebit.info,660,8.496,8.593,8.549,0.035
paris.testdebit.info,670,8.547,8.839,8.673,0.125
paris.testdebit.info,680,8.464,8.675,8.597,0.082
paris.testdebit.info,690,8.549,8.842,8.673,0.108
paris.testdebit.info,700,8.562,8.637,8.592,0.027
paris.testdebit.info,710,8.543,8.675,8.625,0.049
paris.testdebit.info,720,8.606,8.671,8.64,0.024
paris.testdebit.info,730,8.582,8.935,8.749,0.154
paris.testdebit.info,740,8.592,8.77,8.682,0.068
paris.testdebit.info,750,8.632,8.72,8.686,0.034
paris.testdebit.info,760,8.569,8.619,8.59,0.018
paris.testdebit.info,770,8.52,8.58,8.558,0.023
paris.testdebit.info,780,8.531,8.708,8.625,0.064
paris.testdebit.info,790,8.53,8.659,8.616,0.05
paris.testdebit.info,800,8.511,8.611,8.577,0.039
paris.testdebit.info,810,8.533,8.778,8.641,0.087
paris.testdebit.info,820,8.57,8.949,8.71,0.142
paris.testdebit.info,830,8.538,8.717,8.629,0.063
paris.testdebit.info,840,8.545,8.658,8.618,0.044
paris.testdebit.info,850,8.564,8.696,8.633,0.048
paris.testdebit.info,860,8.67,8.987,8.815,0.135
paris.testdebit.info,870,8.595,8.984,8.728,0.151
paris.testdebit.info,880,8.585,8.645,8.606,0.022
paris.testdebit.info,890,8.567,8.686,8.625,0.042
paris.testdebit.info,900,8.574,8.913,8.688,0.132
paris.testdebit.info,910,8.59,8.88,8.7,0.109
paris.testdebit.info,920,8.559,8.65,8.613,0.033
paris.testdebit.info,930,8.508,8.78,8.659,0.098
paris.testdebit.info,940,8.576,8.742,8.644,0.06
paris.testdebit.info,950,8.559,8.708,8.632,0.053
paris.testdebit.info,960,8.591,8.658,8.622,0.024
paris.testdebit.info,970,8.558,8.614,8.584,0.02
paris.testdebit.info,980,8.567,8.852,8.679,0.106
paris.testdebit.info,990,8.604,8.791,8.682,0.068
paris.testdebit.info,1000,8.619,8.801,8.696,0.068
paris.testdebit.info,1010,8.593,8.662,8.637,0.026
paris.testdebit.info,1020,8.584,8.779,8.642,0.08
paris.testdebit.info,1030,8.475,8.922,8.64,0.169
paris.testdebit.info,1040,8.542,8.701,8.617,0.056
paris.testdebit.info,1050,8.554,8.677,8.619,0.053
paris.testdebit.info,1060,8.591,8.684,8.636,0.043
paris.testdebit.info,1070,8.596,8.671,8.65,0.031
paris.testdebit.info,1080,8.566,8.656,8.622,0.035
paris.testdebit.info,1090,8.573,8.693,8.642,0.043
paris.testdebit.info,1100,8.551,8.729,8.636,0.063
paris.testdebit.info,1110,8.642,8.833,8.735,0.074
paris.testdebit.info,1120,8.59,8.692,8.643,0.04
paris.testdebit.info,1130,8.566,8.892,8.665,0.131
paris.testdebit.info,1140,8.62,8.71,8.667,0.041
paris.testdebit.info,1150,8.556,8.686,8.636,0.048
paris.testdebit.info,1160,8.562,9.033,8.725,0.181
paris.testdebit.info,1170,8.584,8.734,8.631,0.06
paris.testdebit.info,1180,8.583,8.677,8.62,0.035
paris.testdebit.info,1190,8.558,8.827,8.695,0.114
paris.testdebit.info,1200,8.573,8.768,8.67,0.068
paris.testdebit.info,1210,8.597,8.747,8.677,0.054
paris.testdebit.info,1220,8.566,9.088,8.772,0.194
paris.testdebit.info,1230,8.583,8.643,8.616,0.024
paris.testdebit.info,1240,8.584,8.664,8.64,0.032
paris.testdebit.info,1250,8.566,8.663,8.629,0.037
paris.testdebit.info,1260,8.581,8.681,8.64,0.039
paris.testdebit.info,1270,8.584,8.722,8.643,0.05
paris.testdebit.info,1280,8.562,8.667,8.594,0.042
paris.testdebit.info,1290,8.479,8.69,8.604,0.077
paris.testdebit.info,1300,8.53,8.685,8.631,0.061
paris.testdebit.info,1310,8.611,8.67,8.65,0.023
paris.testdebit.info,1320,8.465,8.886,8.646,0.153
paris.testdebit.info,1330,8.495,8.638,8.573,0.051
paris.testdebit.info,1340,8.53,8.646,8.614,0.048
paris.testdebit.info,1350,8.593,8.758,8.684,0.064
paris.testdebit.info,1360,8.549,8.782,8.638,0.086
paris.testdebit.info,1370,8.568,8.646,8.588,0.033
paris.testdebit.info,1380,8.535,8.66,8.589,0.047
paris.testdebit.info,1390,8.561,8.608,8.579,0.018
paris.testdebit.info,1400,8.46,8.789,8.614,0.116
paris.testdebit.info,1410,8.543,8.609,8.585,0.025
paris.testdebit.info,1420,8.557,8.603,8.572,0.018
paris.testdebit.info,1430,8.566,8.655,8.607,0.034
paris.testdebit.info,1440,8.501,8.57,8.533,0.024
paris.testdebit.info,1450,8.516,8.616,8.558,0.038
paris.testdebit.info,1460,8.541,8.739,8.649,0.075
paris.testdebit.info,1470,8.543,8.679,8.614,0.053
lyon.testdebit.info,20,22.441,22.538,22.497,0.036
lyon.testdebit.info,30,22.428,22.489,22.462,0.022
lyon.testdebit.info,40,22.414,22.654,22.5,0.091
lyon.testdebit.info,50,22.42,22.534,22.477,0.042
lyon.testdebit.info,60,22.436,22.598,22.496,0.062
lyon.testdebit.info,70,22.43,22.548,22.494,0.042
lyon.testdebit.info,80,22.483,22.611,22.537,0.049
lyon.testdebit.info,90,22.453,22.532,22.5,0.03
lyon.testdebit.info,100,22.437,22.675,22.521,0.092
lyon.testdebit.info,110,22.4,22.826,22.552,0.162
lyon.testdebit.info,120,22.492,22.585,22.529,0.035
lyon.testdebit.info,130,22.458,22.501,22.476,0.015
lyon.testdebit.info,140,22.415,22.545,22.486,0.047
lyon.testdebit.info,150,22.397,22.538,22.488,0.055
lyon.testdebit.info,160,22.431,22.535,22.485,0.039
lyon.testdebit.info,170,22.517,22.638,22.561,0.048
lyon.testdebit.info,180,22.431,22.526,22.49,0.038
lyon.testdebit.info,190,22.47,22.54,22.493,0.027
lyon.testdebit.info,200,22.432,22.601,22.515,0.062
lyon.testdebit.info,210,22.384,22.657,22.515,0.104
lyon.testdebit.info,220,22.468,22.714,22.559,0.093
lyon.testdebit.info,230,22.456,22.502,22.484,0.017
lyon.testdebit.info,240,22.441,22.767,22.569,0.122
lyon.testdebit.info,250,22.416,22.533,22.488,0.043
lyon.testdebit.info,260,22.423,22.694,22.535,0.099
lyon.testdebit.info,270,22.433,22.568,22.528,0.055
lyon.testdebit.info,280,22.511,22.704,22.574,0.076
lyon.testdebit.info,290,22.438,22.705,22.523,0.108
lyon.testdebit.info,300,22.405,22.584,22.513,0.066
lyon.testdebit.info,310,22.469,22.841,22.629,0.14
lyon.testdebit.info,320,22.436,22.531,22.485,0.035
lyon.testdebit.info,330,22.397,22.52,22.478,0.047
lyon.testdebit.info,340,22.451,22.534,22.48,0.032
lyon.testdebit.info,350,22.408,22.561,22.486,0.054
lyon.testdebit.info,360,22.432,22.644,22.529,0.075
lyon.testdebit.info,370,22.449,22.585,22.529,0.054
lyon.testdebit.info,380,22.416,22.773,22.603,0.145
lyon.testdebit.info,390,22.4,22.536,22.484,0.051
lyon.testdebit.info,400,22.484,22.905,22.616,0.168
lyon.testdebit.info,410,22.462,22.563,22.496,0.039
lyon.testdebit.info,420,22.45,22.541,22.485,0.034
lyon.testdebit.info,430,22.451,22.54,22.506,0.033
lyon.testdebit.info,440,22.468,22.704,22.546,0.095
lyon.testdebit.info,450,22.482,22.524,22.507,0.017
lyon.testdebit.info,460,22.465,22.498,22.485,0.012
lyon.testdebit.info,470,22.435,22.574,22.525,0.054
lyon.testdebit.info,480,22.457,22.573,22.498,0.045
lyon.testdebit.info,490,22.426,22.717,22.563,0.116
lyon.testdebit.info,500,22.421,22.535,22.494,0.045
lyon.testdebit.info,510,22.47,22.546,22.502,0.027
lyon.testdebit.info,520,22.45,22.533,22.483,0.032
lyon.testdebit.info,530,22.444,22.487,22.47,0.016
lyon.testdebit.info,540,22.457,22.717,22.564,0.095
lyon.testdebit.info,550,22.43,22.92,22.589,0.193
lyon.testdebit.info,560,22.439,22.991,22.836,0.23
lyon.testdebit.info,570,22.919,22.953,22.943,0.014
lyon.testdebit.info,580,23.013,23.048,23.028,0.012
lyon.testdebit.info,590,22.943,23.008,22.982,0.024
lyon.testdebit.info,600,22.89,23.029,22.983,0.055
lyon.testdebit.info,610,22.959,23.17,23.019,0.087
lyon.testdebit.info,620,22.901,22.97,22.948,0.028
lyon.testdebit.info,630,22.906,23.02,22.98,0.044
lyon.testdebit.info,640,22.952,23.181,23.021,0.093
lyon.testdebit.info,650,22.894,23.221,23.008,0.126
lyon.testdebit.info,660,22.966,23.009,22.989,0.019
lyon.testdebit.info,670,22.936,23.143,23.004,0.082
lyon.testdebit.info,680,22.948,23.011,22.974,0.023
lyon.testdebit.info,690,22.952,23.064,23.001,0.04
lyon.testdebit.info,700,22.918,23.089,22.992,0.061
lyon.testdebit.info,710,22.937,23.055,22.995,0.041
lyon.testdebit.info,720,22.953,23.014,22.977,0.022
lyon.testdebit.info,730,22.924,23.003,22.962,0.028
lyon.testdebit.info,740,22.981,23.006,22.994,0.009
lyon.testdebit.info,750,22.887,23.304,23.049,0.154
lyon.testdebit.info,760,22.923,23.095,23.014,0.065
lyon.testdebit.info,770,22.917,23.347,23.059,0.168
lyon.testdebit.info,780,22.913,22.994,22.973,0.034
lyon.testdebit.info,790,22.944,23.203,23.043,0.096
lyon.testdebit.info,800,22.937,23.03,22.969,0.036
lyon.testdebit.info,810,22.921,23.06,23.005,0.051
lyon.testdebit.info,820,22.976,23.026,22.994,0.018
lyon.testdebit.info,830,22.914,23.025,22.982,0.041
lyon.testdebit.info,840,22.981,23.077,23.026,0.044
lyon.testdebit.info,850,22.923,23.026,22.981,0.037
lyon.testdebit.info,860,22.921,23.088,23.019,0.061
lyon.testdebit.info,870,22.986,24.523,23.384,0.657
lyon.testdebit.info,880,22.87,23.035,22.975,0.064
lyon.testdebit.info,890,22.878,23.005,22.952,0.047
lyon.testdebit.info,900,22.976,23.008,22.993,0.012
lyon.testdebit.info,910,22.946,23.013,22.985,0.027
lyon.testdebit.info,920,22.965,23.199,23.041,0.092
lyon.testdebit.info,930,22.928,23.027,22.979,0.036
lyon.testdebit.info,940,22.913,22.985,22.951,0.026
lyon.testdebit.info,950,22.973,23.251,23.052,0.115
lyon.testdebit.info,960,22.924,23.391,23.123,0.182
lyon.testdebit.info,970,22.921,23.16,23.054,0.094
lyon.testdebit.info,980,22.964,23.142,23.043,0.071
lyon.testdebit.info,990,22.942,23.023,22.986,0.029
lyon.testdebit.info,1000,22.917,23.002,22.968,0.031
lyon.testdebit.info,1010,22.908,22.985,22.957,0.029
lyon.testdebit.info,1020,22.957,23.325,23.116,0.141
lyon.testdebit.info,1030,22.933,23.24,23.084,0.126
lyon.testdebit.info,1040,22.934,23.231,23.032,0.118
lyon.testdebit.info,1050,22.927,23.161,23.03,0.085
lyon.testdebit.info,1060,22.934,23.221,23.047,0.108
lyon.testdebit.info,1070,22.964,22.999,22.986,0.013
lyon.testdebit.info,1080,22.953,23.054,23.006,0.036
lyon.testdebit.info,1090,22.97,23.013,22.993,0.017
lyon.testdebit.info,1100,22.936,23.019,22.991,0.033
lyon.testdebit.info,1110,22.986,23.05,23.021,0.022
lyon.testdebit.info,1120,22.948,23.004,22.98,0.021
lyon.testdebit.info,1130,22.909,23.046,22.996,0.054
lyon.testdebit.info,1140,22.926,23.176,23.031,0.092
lyon.testdebit.info,1150,22.923,23.172,23.033,0.093
lyon.testdebit.info,1160,22.928,23.222,23.062,0.105
lyon.testdebit.info,1170,23.009,28.358,24.393,2.289
lyon.testdebit.info,1180,22.965,23.151,23.034,0.07
lyon.testdebit.info,1190,22.922,23.199,23.038,0.101
lyon.testdebit.info,1200,22.948,22.996,22.968,0.02
lyon.testdebit.info,1210,22.893,23.26,23.077,0.148
lyon.testdebit.info,1220,22.948,23.048,23.012,0.038
lyon.testdebit.info,1230,22.966,23.292,23.096,0.123
lyon.testdebit.info,1240,22.943,23.268,23.061,0.124
lyon.testdebit.info,1250,22.978,23.052,23.005,0.027
lyon.testdebit.info,1260,22.923,23.028,22.975,0.038
lyon.testdebit.info,1270,22.914,23.042,22.992,0.048
lyon.testdebit.info,1280,22.891,23.289,23.058,0.155
lyon.testdebit.info,1290,23.024,23.037,23.032,0.005
lyon.testdebit.info,1300,22.956,23.035,23.005,0.032
lyon.testdebit.info,1310,22.938,23.014,22.992,0.031
lyon.testdebit.info,1320,22.936,23.019,22.978,0.029
lyon.testdebit.info,1330,22.908,22.997,22.966,0.034
lyon.testdebit.info,1340,22.935,23.043,23.001,0.04
lyon.testdebit.info,1350,22.916,23.172,23.017,0.094
lyon.testdebit.info,1360,22.975,23.349,23.161,0.143
lyon.testdebit.info,1370,22.992,23.277,23.103,0.114
lyon.testdebit.info,1380,22.912,22.983,22.95,0.025
lyon.testdebit.info,1390,22.941,23.474,23.124,0.212
lyon.testdebit.info,1400,22.945,23.017,22.981,0.026
lyon.testdebit.info,1410,22.914,23.028,22.977,0.043
lyon.testdebit.info,1420,22.989,23.249,23.086,0.105
lyon.testdebit.info,1430,22.991,23.031,23.006,0.016
lyon.testdebit.info,1440,22.955,22.996,22.98,0.015
lyon.testdebit.info,1450,22.997,23.047,23.013,0.019
lyon.testdebit.info,1460,23.043,23.095,23.076,0.02
lyon.testdebit.info,1470,22.993,23.057,23.032,0.025
aix-marseille.testdebit.info,20,22.502,22.698,22.569,0.075
aix-marseille.testdebit.info,30,22.481,22.703,22.591,0.079
aix-marseille.testdebit.info,40,22.478,22.62,22.554,0.05
aix-marseille.testdebit.info,50,22.52,22.57,22.549,0.02
aix-marseille.testdebit.info,60,22.552,22.608,22.583,0.02
aix-marseille.testdebit.info,70,22.546,22.74,22.626,0.073
aix-marseille.testdebit.info,80,22.501,22.811,22.6,0.123
aix-marseille.testdebit.info,90,22.523,22.749,22.611,0.085
aix-marseille.testdebit.info,100,22.464,22.605,22.532,0.051
aix-marseille.testdebit.info,110,22.487,22.757,22.624,0.099
aix-marseille.testdebit.info,120,22.506,22.592,22.541,0.033
aix-marseille.testdebit.info,130,22.468,22.596,22.541,0.046
aix-marseille.testdebit.info,140,22.534,22.581,22.557,0.022
aix-marseille.testdebit.info,150,22.531,22.898,22.678,0.14
aix-marseille.testdebit.info,160,22.534,22.584,22.558,0.021
aix-marseille.testdebit.info,170,22.525,22.693,22.6,0.06
